loop,time,pressure
0,0.10308241844177246,258
1,2.4717633724212646,260
2,3.4734981060028076,259
3,4.475944757461548,260
4,5.477819919586182,260
5,6.479832649230957,258
6,7.481982469558716,259
9,10.486297369003296,59
10,11.488098859786987,60
11,12.489934206008911,258
12,13.491941928863525,262
15,16.503145217895508,58
16,17.50593400001526,61
17,18.508077383041382,8
18,19.50907874107361,262
19,20.51143765449524,252
20,21.514057874679565,256
21,22.51610493659973,262
22,23.518481969833374,258
23,24.520939350128174,254
24,25.522786855697632,242
25,26.523953437805176,259
26,27.525845050811768,257
27,28.528409004211426,259
28,29.548060178756714,259
29,30.549957036972046,257
30,31.551943063735962,257
31,32.553505182266235,259
32,33.55596590042114,264
35,36.561379194259644,55
36,37.56311297416687,8
37,38.564929485321045,7
38,39.56691884994507,246
39,40.56801390647888,257
40,41.570923805236816,252
41,42.573089599609375,257
42,43.57485485076904,253
43,44.5761513710022,250
44,45.57817053794861,253
45,46.58093571662903,252
46,47.58225440979004,249
47,48.584957122802734,220
48,49.58662438392639,252
49,50.58862853050232,253
50,51.59085011482239,250
51,52.59299397468567,252
52,53.595004081726074,250
53,54.59621977806091,250
54,55.59895396232605,253
55,56.60048460960388,253
56,57.603015661239624,252
57,58.604989767074585,250
58,59.606996297836304,251
59,60.609535455703735,252
60,61.61087775230408,251
61,62.61298894882202,252
62,63.614049434661865,252
63,64.61590123176575,251
64,65.61721134185791,250
65,66.61899733543396,252
66,67.62099742889404,250
67,68.62387704849243,251
68,69.625403881073,251
69,70.62720251083374,251
70,71.6294481754303,251
71,72.63147306442261,250
72,73.63378500938416,249
73,74.63555788993835,251
74,75.63746690750122,249
75,76.63989186286926,252
76,77.6414520740509,250
77,78.64358019828796,250
78,79.6473069190979,250
79,80.64953279495239,250
80,81.65138101577759,250
81,82.65339827537537,249
82,83.65524983406067,250
83,84.65785312652588,250
84,85.65989255905151,248
85,86.66191625595093,249
86,87.66495728492737,250
87,88.66782546043396,252
88,89.6700587272644,249
89,90.67201566696167,251
90,91.67386746406555,250
91,92.6755018234253,252
92,93.67783689498901,251
93,94.67900013923645,248
94,95.68101835250854,250
95,96.68345522880554,248
96,97.68586421012878,250
97,98.68801641464233,249
98,99.68984889984131,248
99,100.69096732139587,248
100,101.6928391456604,249
101,102.69484829902649,250
102,103.69701814651489,250
103,104.69874000549316,249
104,105.70098638534546,247
105,106.70193076133728,248
106,107.7038791179657,248
107,108.7064437866211,251
108,109.70817351341248,249
109,110.71087002754211,248
110,111.71296238899231,248
111,112.71496033668518,250
112,113.71726870536804,250
113,114.71895575523376,249
114,115.72093391418457,248
115,116.7228991985321,248
116,117.72493028640747,248
117,118.72685217857361,249
118,119.72810888290405,249
119,120.73090052604675,248
120,121.73299813270569,247
121,122.73507881164551,249
122,123.73712992668152,249
123,124.73968863487244,247
124,125.74182033538818,247
125,126.74317026138306,250
126,127.7457766532898,247
127,128.74782991409302,248
128,129.74984574317932,251
129,130.7519657611847,246
130,131.7538137435913,247
131,132.75593495368958,249
132,133.7576506137848,248
133,134.75936007499695,250
134,135.76095581054688,249
135,136.7633454799652,248
136,137.76593041419983,250
137,138.76759099960327,247
138,139.7698872089386,248
139,140.77190256118774,247
140,141.77358150482178,247
141,142.77593755722046,248
142,143.77799654006958,247
143,144.77993178367615,247
144,145.78198623657227,248
145,146.78364539146423,248
146,147.8457691669464,248
147,148.84799242019653,249
148,149.8499355316162,248
149,150.85193610191345,246
150,151.8533067703247,249
151,152.85603833198547,247
152,153.85782933235168,246
153,154.85959935188293,249
154,155.86206150054932,249
155,156.86394739151,247
156,157.8659324645996,247
157,158.86798763275146,248
158,159.8703486919403,248
159,160.87194108963013,244
160,161.8740837574005,245
161,162.87695050239563,249
162,163.879004240036,245
163,164.88086605072021,247
164,165.8828637599945,246
165,166.88485264778137,246
166,167.88606762886047,246
167,168.88893175125122,247
168,169.89081835746765,245
169,170.8928656578064,247
170,171.8949613571167,245
171,172.89721775054932,246
172,173.89836955070496,245
173,174.90097522735596,246
174,175.9029700756073,246
175,176.9046173095703,244
176,177.90683007240295,247
177,178.90887808799744,247
178,179.9100480079651,247
179,180.9118733406067,245
180,181.91352105140686,247
181,182.91490483283997,245
182,183.91693878173828,247
183,184.91966366767883,246
184,185.9220175743103,245
185,186.92388486862183,245
186,187.9261224269867,244
187,188.9288456439972,245
188,189.929851770401,244
189,190.9320878982544,243
190,191.93409180641174,247
191,192.9359278678894,245
192,193.93782901763916,247
193,194.9408881664276,246
194,195.94295811653137,245
195,196.94426369667053,245
196,197.94693231582642,246
197,198.94887781143188,246
198,199.95065331459045,245
199,200.9528317451477,246
200,201.95398688316345,246
201,202.956946849823,244
202,203.9594066143036,245
203,204.96118235588074,245
204,205.96295762062073,245
205,206.96491980552673,245
206,207.96623349189758,246
207,208.96798610687256,247
208,209.96961641311646,245
209,210.9719831943512,244
210,211.97395658493042,246
211,212.97599816322327,244
212,213.97790575027466,244
213,214.97917485237122,245
214,215.98096752166748,246
215,216.98293161392212,247
216,217.98407077789307,244
217,218.98697328567505,244
218,219.98971366882324,245
219,220.99201369285583,245
220,221.99335622787476,246
221,222.99442768096924,244
222,223.99627995491028,245
223,224.99890685081482,246
224,226.0008842945099,244
226,228.00313425064087,247
227,229.00525665283203,7
228,230.00661945343018,4
229,231.00885605812073,244
230,232.01086592674255,243
231,233.01286602020264,243
232,234.014963388443,246
233,235.01593136787415,246
234,236.01775407791138,246
235,237.0196497440338,246
236,238.02144646644592,246
237,239.02391529083252,244
238,240.02600836753845,245
239,241.0278298854828,244
240,242.029723405838,245
241,243.03245615959167,246
242,244.03399991989136,246
243,245.03689670562744,247
244,246.038902759552,244
245,247.04015922546387,243
246,248.0428490638733,244
247,249.04383730888367,244
248,250.04586720466614,243
249,251.0465795993805,244
250,252.04845929145813,245
251,253.05036902427673,244
252,254.05236744880676,244
253,255.05507445335388,245
254,256.05647468566895,245
255,257.05808877944946,245
256,258.0606791973114,246
257,259.0628879070282,245
258,260.06455302238464,245
259,261.0661451816559,245
260,262.068106174469,244
261,263.0699145793915,243
262,264.0709397792816,247
263,265.0729122161865,245
264,266.07519817352295,245
265,267.0778293609619,244
266,268.0806350708008,243
267,269.08252787590027,244
268,270.0839424133301,244
269,271.0850806236267,246
270,272.08797097206116,243
271,273.09103989601135,244
272,274.0935912132263,244
273,275.09621572494507,243
274,276.09795331954956,244
275,277.0999712944031,244
276,278.10218596458435,244
277,279.10466861724854,244
278,280.1062409877777,245
279,281.10797142982483,244
280,282.10927724838257,244
281,283.1118874549866,245
282,284.1142852306366,243
283,285.11615324020386,243
284,286.1169545650482,242
285,287.11897325515747,244
286,288.12086939811707,245
287,289.12357354164124,243
288,290.12510228157043,243
289,291.1269578933716,245
290,292.1289129257202,244
291,293.1315517425537,245
292,294.13296580314636,244
293,295.1344521045685,244
294,296.13603234291077,245
295,297.13879561424255,245
296,298.1408874988556,245
297,299.1429703235626,246
298,300.14537596702576,242
299,301.1474471092224,244
300,302.14961552619934,244
301,303.1519396305084,241
302,304.153981924057,243
303,305.15587878227234,242
304,306.1567726135254,244
305,307.15894746780396,242
306,308.16090202331543,242
307,309.1626842021942,243
308,310.1639266014099,244
309,311.16605162620544,244
310,312.16775727272034,243
311,313.16965651512146,242
312,314.17191910743713,243
313,315.1738519668579,242
314,316.17596673965454,242
315,317.17763471603394,242
316,318.17939805984497,242
317,319.18193221092224,243
318,320.1842739582062,243
319,321.1858353614807,243
320,322.1870563030243,241
321,323.1889338493347,242
322,324.1909382343292,243
323,325.1928391456604,243
324,326.19416403770447,243
325,327.1959936618805,243
326,328.1980574131012,242
327,329.19994378089905,244
328,330.2018687725067,244
329,331.20343017578125,241
330,332.20604133605957,243
331,333.20847058296204,242
332,334.21008467674255,244
333,335.21188473701477,243
334,336.2131905555725,242
335,337.2157881259918,242
336,338.2179002761841,243
337,339.21970534324646,244
338,340.22189831733704,244
339,341.2238416671753,241
340,342.22557163238525,242
341,343.22800517082214,243
342,344.23283219337463,243
345,347.2368550300598,41
346,348.23924827575684,1
347,349.2413418292999,0
348,350.24384474754333,240
349,351.24597787857056,242
350,352.2479159832001,241
351,353.24970030784607,240
352,354.25083589553833,243
353,355.2528133392334,241
354,356.25535225868225,240
355,357.25691866874695,243
356,358.2588722705841,243
357,359.2609348297119,243
358,360.2628548145294,241
359,361.26492142677307,241
360,362.26602959632874,242
361,363.2678563594818,241
362,364.26959586143494,241
363,365.2712981700897,239
364,366.27388644218445,240
365,367.27567434310913,243
366,368.2768940925598,241
367,369.27911162376404,239
368,370.2808291912079,241
369,371.28280687332153,242
370,372.2848541736603,241
371,373.28600025177,240
372,374.28746819496155,240
373,375.2896614074707,240
374,376.29194259643555,241
375,377.29403471946716,239
376,378.29595828056335,241
377,379.29795932769775,241
378,380.3005669116974,241
379,381.3026041984558,240
380,382.3050539493561,242
381,383.3079879283905,242
382,384.3101019859314,241
383,385.31186747550964,240
384,386.3140766620636,239
385,387.31594800949097,240
386,388.31789207458496,241
387,389.3198461532593,241
388,390.32196402549744,240
389,391.32392978668213,240
390,392.32527136802673,240
391,393.3272840976715,240
392,394.32969641685486,242
393,395.3316812515259,240
394,396.333703994751,240
395,397.3359727859497,240
396,398.33781909942627,241
397,399.33883905410767,240
398,400.3399701118469,241
399,401.3420400619507,239
400,402.3439872264862,240
401,403.3470413684845,241
402,404.34936118125916,240
403,405.35185742378235,239
404,406.3532247543335,240
405,407.35520243644714,242
406,408.3569498062134,242
407,409.3599843978882,240
408,410.36093282699585,239
409,411.36208510398865,241
410,412.3634991645813,239
411,413.36510276794434,240
412,414.36597871780396,240
413,415.3678915500641,240
414,416.3688237667084,239
415,417.37095975875854,239
416,418.3728988170624,239
417,419.37492060661316,237
418,420.3769543170929,239
419,421.3779857158661,238
420,422.37981057167053,240
421,423.3818199634552,239
422,424.3839302062988,238
423,425.3859531879425,240
424,426.3869626522064,238
425,427.38822960853577,239
426,428.3904631137848,239
427,429.39180755615234,241
428,430.3930456638336,239
429,431.3939769268036,240
430,432.3962070941925,238
431,433.397207736969,241
432,434.3989677429199,238
433,435.40007400512695,240
434,436.4024953842163,238
435,437.40488958358765,241
436,438.40682578086853,238
437,439.40889167785645,241
438,440.41092443466187,240
439,441.41292333602905,240
440,442.414856672287,239
441,443.4158682823181,240
442,444.41812682151794,239
443,445.42028975486755,240
444,446.42285680770874,237
447,449.4259295463562,39
448,450.42675018310547,9
449,451.4280152320862,238
450,452.430340051651,237
451,453.4325852394104,238
452,454.434933423996,237
453,455.4369640350342,239
454,456.4385464191437,239
455,457.4409530162811,238
456,458.4419615268707,237
457,459.4449579715729,240
458,460.4474141597748,238
459,461.4492084980011,237
460,462.45084166526794,237
461,463.4529957771301,237
462,464.45506978034973,239
463,465.45625162124634,237
464,466.4588665962219,238
465,467.46095538139343,238
466,468.46281814575195,237
467,469.4649193286896,239
468,470.46766090393066,237
469,471.46906542778015,237
470,472.47093749046326,238
471,473.47295475006104,236
472,474.4749994277954,238
473,475.4768626689911,238
474,476.47896456718445,237
475,477.48054671287537,238
476,478.48179173469543,237
477,479.4832317829132,237
478,480.4851806163788,238
479,481.48610734939575,237
480,482.48785042762756,237
481,483.48879742622375,239
482,484.490841627121,236
483,485.49292612075806,238
484,486.49388003349304,238
485,487.49586629867554,236
486,488.4978492259979,239
487,489.4999837875366,238
488,490.5013346672058,239
489,491.50377798080444,235
490,492.5059368610382,237
491,493.5085093975067,235
492,494.5109534263611,236
493,495.51198720932007,239
494,496.5138192176819,237
495,497.5159411430359,235
496,498.5178554058075,236
497,499.5198690891266,236
498,500.52255725860596,236
499,501.5239715576172,237
500,502.5254476070404,236
501,503.52746772766113,237
502,504.5290319919586,235
503,505.5299708843231,238
504,506.53201055526733,237
505,507.5346987247467,235
506,508.5365180969238,235
507,509.53833055496216,236
508,510.5399868488312,235
509,511.54188346862793,235
510,512.5439786911011,234
511,513.5451114177704,236
512,514.5478661060333,237
513,515.5497541427612,235
514,516.5520722866058,234
515,517.5542714595795,234
516,518.5568687915802,235
517,519.5580635070801,237
518,520.5600097179413,234
519,521.5612382888794,234
520,522.564013004303,234
521,523.5665280818939,234
522,524.5685367584229,235
523,525.5707304477692,237
524,526.5719878673553,234
525,527.5738544464111,234
526,528.5755007266998,234
527,529.5769879817963,234
528,530.5789406299591,235
529,531.5805554389954,234
530,532.5815134048462,233
531,533.5839145183563,234
532,534.585931301117,233
533,535.5869100093842,235
534,536.5894486904144,236
535,537.5918672084808,235
536,538.5945718288422,235
537,539.5963823795319,234
538,540.5988385677338,233
539,541.5999629497528,233
540,542.6018958091736,234
541,543.6039564609528,236
542,544.6059241294861,236
543,545.6078591346741,233
544,546.6098508834839,233
545,547.6119389533997,233
546,548.6138460636139,233
547,549.6158564090729,234
548,550.618170261383,235
549,551.6203136444092,234
550,552.6219549179077,233
551,553.6232361793518,3
554,556.6290559768677,234
555,557.6308596134186,33
556,558.6328179836273,233
557,559.6355669498444,232
558,560.6378924846649,233
559,561.6398892402649,233
560,562.6419444084167,234
561,563.6439311504364,233
562,564.6464684009552,236
563,565.6488797664642,233
564,566.6508567333221,234
565,567.652850151062,236
566,568.6538798809052,233
567,569.6558578014374,232
568,570.6578307151794,233
569,571.6600184440613,234
570,572.6619482040405,232
571,573.6639995574951,232
572,574.6659276485443,232
573,575.6679785251617,232
574,576.6702063083649,231
575,577.6720650196075,233
576,578.6732175350189,233
577,579.6759691238403,233
578,580.677994966507,233
579,581.6790034770966,233
580,582.6808543205261,233
581,583.681768655777,232
582,584.6839423179626,235
583,585.6858747005463,234
584,586.6879281997681,233
585,587.6899955272675,234
586,588.6918246746063,235
587,589.6938931941986,233
588,590.6960163116455,234
589,591.6979327201843,233
590,592.6999592781067,235
591,593.7028651237488,234
592,594.7048850059509,234
593,595.706000328064,233
594,596.7069997787476,233
595,597.7088572978973,235
596,598.7099981307983,233
597,599.711852312088,234
598,600.7129423618317,234
599,601.7139475345612,232
600,602.7158553600311,231
601,603.7179763317108,232
602,604.7191998958588,232
603,605.7202079296112,231
604,606.7212724685669,231
605,607.7239410877228,230
606,608.7249069213867,232
607,609.726006269455,231
608,610.7280538082123,231
609,611.7297742366791,232
610,612.7305614948273,232
611,613.7319564819336,231
612,614.7329428195953,232
613,615.7349591255188,233
614,616.7377924919128,234
615,617.7389860153198,233
616,618.740909576416,233
617,619.7424397468567,231
618,620.7441878318787,230
619,621.7463357448578,231
620,622.7488698959351,231
621,623.7509188652039,229
622,624.752245426178,232
623,625.7539339065552,231
624,626.7558624744415,232
625,627.7579591274261,232
626,628.7595915794373,230
627,629.7618143558502,231
628,630.7639553546906,232
629,631.765462398529,232
630,632.7670063972473,230
631,633.7688505649567,232
632,634.7706985473633,231
633,635.7728633880615,230
634,636.7751705646515,231
635,637.7771227359772,230
636,638.7791678905487,232
637,639.7818636894226,231
638,640.7832202911377,232
639,641.7858731746674,233
640,642.7878065109253,231
641,643.789867401123,229
642,644.7915334701538,230
643,645.7942366600037,230
644,646.795984506607,229
645,647.7967076301575,230
646,648.7986969947815,232
647,649.800797700882,231
648,650.8021471500397,233
649,651.8048508167267,231
650,652.8064610958099,230
651,653.8088691234589,231
652,654.8101134300232,230
653,655.8139684200287,231
656,658.8188660144806,31
657,659.8209686279297,30
658,660.8230030536652,230
659,661.8241562843323,229
660,662.8252711296082,233
661,663.8272926807404,232
662,664.8299705982208,230
663,665.8319563865662,229
664,666.8338596820831,230
665,667.8355927467346,231
666,668.8376977443695,232
667,669.8399546146393,229
668,670.8409721851349,230
669,671.8428499698639,229
670,672.8444044589996,232
671,673.8460059165955,230
672,674.8488562107086,231
673,675.8507359027863,229
674,676.8528642654419,229
675,677.8547177314758,230
676,678.8570094108582,229
677,679.8598487377167,228
678,680.8609580993652,232
679,681.8631150722504,231
680,682.8649532794952,230
681,683.867035150528,230
682,684.8687310218811,228
683,685.8699426651001,229
684,686.8715648651123,229
685,687.8739378452301,231
686,688.8759615421295,228
687,689.8778619766235,230
688,690.8799324035645,231
689,691.8811867237091,230
690,692.8832452297211,228
691,693.8858516216278,227
692,694.8878247737885,229
693,695.8898632526398,229
694,696.89111495018,229
695,697.8929674625397,229
696,698.8953058719635,229
697,699.8978464603424,228
698,700.8997316360474,230
699,701.9009320735931,230
700,702.9020752906799,230
701,703.9042980670929,228
702,704.9070072174072,229
703,705.9098331928253,231
704,706.9121758937836,229
705,707.9139883518219,227
706,708.9155254364014,229
707,709.9178674221039,228
708,710.9197001457214,227
709,711.9213619232178,229
710,712.9231142997742,230
711,713.9260032176971,227
712,714.9278345108032,227
713,715.9302818775177,227
714,716.9324584007263,230
715,717.9349188804626,226
716,718.9369843006134,228
717,719.9399523735046,227
718,720.9416882991791,229
719,721.9429416656494,227
720,722.9449768066406,228
721,723.9468641281128,228
722,724.9498267173767,228
723,725.95183634758,226
724,726.9537491798401,227
725,727.9558062553406,227
726,728.9570248126984,228
727,729.9589531421661,227
728,730.9602258205414,228
729,731.962678194046,227
730,732.9648475646973,227
731,733.9667904376984,227
732,734.9689285755157,228
733,735.9708533287048,227
734,736.9729535579681,226
735,737.9749665260315,226
736,738.9767310619354,227
737,739.979193687439,227
738,740.980925321579,226
739,741.9820003509521,229
740,742.9838781356812,229
741,743.9859313964844,227
742,744.9868702888489,228
743,745.9890036582947,229
744,746.9909324645996,227
745,747.9930226802826,227
746,748.9949104785919,227
747,749.9959387779236,227
748,750.9978618621826,226
749,752.000726222992,229
750,753.0030055046082,229
