loop,time,pressure,mass
242,277.5993740558624,3,4.555
243,278.7353250980377,382,4.554
244,279.89034509658813,383,4.553
245,281.04834842681885,383,4.553
246,282.17932748794556,381,4.553
247,283.3253335952759,382,4.552
248,284.47528862953186,383,4.551
249,285.6742970943451,379,4.551
250,286.8371937274933,83,4.551
251,287.9561860561371,382,4.551
252,289.0901129245758,382,4.55
253,290.29830861091614,381,4.549
254,291.43627095222473,382,4.549
255,292.5555577278137,382,4.549
256,293.6922941207886,381,4.549
257,294.8231575489044,383,4.548
258,295.9740972518921,9,4.547
259,297.15928626060486,380,4.547
260,298.3822772502899,382,4.547
261,299.5242612361908,384,4.546
262,300.6912581920624,79,4.545
263,301.8122432231903,381,4.545
264,302.96426153182983,381,4.544
265,304.11623787879944,379,4.544
266,305.2890739440918,382,4.543
267,306.49314284324646,380,4.542
268,307.6331374645233,380,4.542
269,308.75512647628784,381,4.542
270,309.9031264781952,381,4.541
271,311.1060528755188,382,4.541
272,312.3301246166229,380,4.54
273,313.46610164642334,379,4.54
274,314.58619689941406,378,4.54
275,315.7342128753662,379,4.539
276,316.8731596469879,381,4.538
277,317.99615383148193,380,4.538
278,319.15606451034546,379,4.538
279,320.29505944252014,380,4.537
280,321.43110275268555,379,4.536
281,322.5750548839569,379,4.536
282,323.7800409793854,379,4.535
283,324.99702978134155,380,4.534
284,326.19406747817993,380,4.534
285,327.316059589386,379,4.534
286,328.4640381336212,380,4.534
287,329.5850234031677,381,4.533
288,330.7190270423889,382,4.533
289,331.8560256958008,379,4.533
290,333.00394678115845,378,4.533
291,334.1469795703888,381,4.532
292,335.2639570236206,379,4.531
293,336.38971400260925,379,4.53
294,337.5419228076935,78,4.53
295,338.74691128730774,379,4.53
296,339.87790727615356,379,4.529
297,341.02393913269043,378,4.529
298,342.1619200706482,8,4.528
299,343.2979156970978,378,4.528
300,344.4338798522949,378,4.528
301,345.56893277168274,378,4.527
302,346.72692942619324,379,4.526
303,347.861891746521,378,4.526
304,349.08700585365295,378,4.526
305,350.2100007534027,376,4.525
306,351.36303520202637,377,4.525
307,352.5339255332947,377,4.524
308,353.69094681739807,378,4.524
309,354.8319866657257,379,4.524
310,355.9699640274048,379,4.523
311,357.1039717197418,378,4.522
312,358.2949981689453,376,4.521
314,360.4335243701935,378,4.521
315,361.6260070800781,376,4.52
316,362.7759554386139,377,4.52
317,363.89599657058716,377,4.52
318,365.03198432922363,381,4.52
319,366.1669342517853,376,4.519
320,367.31695437431335,377,4.518
321,368.45396304130554,376,4.518
322,369.6020073890686,376,4.518
323,370.75096011161804,376,4.517
324,371.8749449253082,376,4.516
325,373.01389718055725,378,4.516
326,374.1438937187195,372,4.516
327,375.31093406677246,377,4.515
328,376.46188020706177,377,4.515
329,377.57887387275696,377,4.514
330,378.7269198894501,375,4.514
331,379.85990357398987,375,4.514
332,381.0269067287445,378,4.513
333,382.1898148059845,380,4.512
334,383.32681608200073,6,4.512
335,384.443883895874,377,4.512
336,385.57874393463135,376,4.511
337,386.71271991729736,374,4.51
338,387.89279341697693,376,4.51
339,389.1097266674042,381,4.51
340,390.2286751270294,377,4.509
341,391.3767125606537,377,4.509
342,392.50470662117004,376,4.508
343,393.6608576774597,374,4.507
344,394.8517813682556,376,4.507
345,395.9906871318817,375,4.507
346,397.1266932487488,375,4.506
347,398.3078238964081,377,4.506
348,399.46784114837646,376,4.505
349,400.6048159599304,375,4.505
350,401.7407624721527,374,4.505
351,402.8907825946808,375,4.505
352,404.09279561042786,376,4.504
353,405.24479246139526,376,4.503
354,406.41171622276306,375,4.503
355,407.55071234703064,378,4.503
356,408.6928095817566,374,4.502
357,409.87674164772034,373,4.502
358,410.9957072734833,375,4.501
359,412.17372488975525,374,4.5
360,413.34673976898193,374,4.5
361,414.5347833633423,374,4.5
362,415.6647238731384,378,4.5
363,416.8027398586273,374,4.499
364,417.9527323246002,376,4.498
365,419.0726840496063,75,4.497
366,420.2257103919983,374,4.497
367,421.44472908973694,374,4.497
368,422.57055401802063,373,4.496
369,423.7065303325653,374,4.496
370,424.8945574760437,0,4.495
371,426.09071707725525,373,4.495
372,427.27567958831787,374,4.495
373,428.46166586875916,372,4.493
374,429.645635843277,375,4.493
375,430.78053760528564,375,4.493
376,431.9184911251068,378,4.493
377,433.03964924812317,374,4.492
378,434.1896297931671,372,4.491
379,435.38155579566956,373,4.491
380,436.5394778251648,373,4.491
381,437.66150641441345,373,4.49
382,438.8115634918213,372,4.49
383,439.93253326416016,372,4.49
384,441.06845140457153,373,4.489
385,442.21247386932373,373,4.488
386,443.3776316642761,373,4.488
387,444.60358357429504,372,4.488
388,445.73857736587524,373,4.487
389,446.86257457733154,372,4.486
390,448.0126223564148,373,4.486
391,449.15055084228516,371,4.486
392,450.29060459136963,372,4.485
393,451.42754006385803,368,4.485
394,452.5645523071289,370,4.485
395,453.7435448169708,375,4.484
396,454.8625202178955,372,4.484
397,455.99451780319214,373,4.483
398,457.1445746421814,372,4.483
399,458.2675564289093,371,4.483
400,459.39051961898804,372,4.482
401,460.5745623111725,371,4.481
402,461.7055461406708,371,4.481
403,462.85453820228577,373,4.48
404,464.0185053348541,362,4.48
405,465.1945369243622,370,4.479
406,466.3154499530792,370,4.479
407,467.4684762954712,73,4.479
408,468.62849712371826,372,4.478
409,469.76452898979187,371,4.478
410,470.9115126132965,373,4.478
411,472.0496299266815,370,4.478
412,473.17143654823303,371,4.477
413,474.31845593452454,370,4.476
414,475.5224869251251,371,4.475
415,476.67751955986023,364,4.475
416,477.8504719734192,371,4.475
417,478.9735243320465,370,4.474
418,480.1074380874634,372,4.473
419,481.28746128082275,371,4.473
420,482.4914457798004,370,4.473
421,483.60445642471313,370,4.472
422,484.78345584869385,369,4.472
423,485.9104197025299,370,4.471
424,487.0826699733734,367,4.471
425,488.22941875457764,371,4.47
426,489.3514447212219,373,4.47
427,490.4823980331421,371,4.47
428,491.61042404174805,368,4.469
429,492.7704403400421,1,4.469
430,493.9074285030365,369,4.469
431,495.05441880226135,370,4.468
432,496.25640892982483,370,4.467
433,497.41835379600525,369,4.467
434,498.6092927455902,369,4.466
435,499.74426436424255,369,4.466
436,500.88023948669434,368,4.466
437,502.01423048973083,369,4.465
438,503.1532745361328,366,4.464
439,504.34024477005005,370,4.464
440,505.45425152778625,370,4.464
441,506.58917236328125,369,4.464
442,507.72419595718384,370,4.464
443,508.8691928386688,371,4.463
444,510.01918387413025,370,4.462
445,511.1441812515259,69,4.462
446,512.366188287735,369,4.461
447,513.4871153831482,368,4.46
448,514.6381657123566,369,4.46
449,515.789148569107,369,4.46
450,516.9472353458405,368,4.46
451,518.0702466964722,369,4.459
452,519.2222561836243,375,4.458
453,520.3442299365997,378,4.458
454,521.4792377948761,371,4.458
455,522.6212396621704,367,4.457
456,523.7592737674713,371,4.457
457,524.8952832221985,368,4.456
458,526.037266254425,368,4.456
459,527.1722536087036,367,4.456
460,528.3092610836029,367,4.455
461,529.4522151947021,369,4.454
462,530.5792329311371,369,4.453
463,531.7332170009613,368,4.453
464,532.8552215099335,366,4.453
465,533.9902045726776,368,4.453
466,535.1272325515747,367,4.453
467,536.2591874599457,369,4.452
468,537.4082140922546,367,4.451
469,538.5604619979858,366,4.451
470,539.683212518692,368,4.45
471,540.8341913223267,366,4.449
472,541.9631245136261,366,4.449
473,543.1181380748749,367,4.449
474,544.242107629776,369,4.449
475,545.3991253376007,370,4.448
476,546.5431451797485,366,4.448
477,547.6772425174713,367,4.448
478,548.82817029953,367,4.448
479,549.9631032943726,365,4.447
480,551.0861322879791,368,4.446
481,552.2121214866638,8,4.445
482,553.337108373642,366,4.445
483,554.4891686439514,366,4.444
484,555.6321783065796,366,4.444
485,556.7511279582977,366,4.444
486,557.8861122131348,367,4.443
487,559.0260739326477,366,4.443
488,560.1681303977966,366,4.442
489,561.3031287193298,367,4.442
490,562.4380412101746,367,4.442
491,563.5670700073242,366,4.442
492,564.7191243171692,366,4.441
493,565.8520579338074,366,4.441
494,567.0030839443207,366,4.44
495,568.1190729141235,364,4.44
496,569.2800636291504,367,4.439
497,570.4970335960388,366,4.439
498,571.6440896987915,365,4.439
499,572.7840847969055,367,4.438
500,573.9000408649445,5,4.437
501,575.0540087223053,366,4.437
502,576.2160084247589,364,4.437
503,577.367071390152,364,4.436
504,578.5030348300934,366,4.436
506,580.6254227161407,365,4.435
507,581.7979807853699,363,4.435
508,583.0040173530579,366,4.434
509,584.140949010849,363,4.434
510,585.2739832401276,364,4.434
511,586.425000667572,365,4.433
512,587.6129329204559,364,4.432
513,588.8109562397003,365,4.432
514,590.0049347877502,364,4.431
515,591.2079360485077,364,4.431
516,592.3299119472504,364,4.43
517,593.4939737319946,363,4.429
518,594.7018754482269,359,4.429
519,595.8599774837494,364,4.429
520,596.9829697608948,364,4.429
521,598.1199016571045,363,4.429
522,599.2548925876617,363,4.428
523,600.3977961540222,364,4.428
524,601.5638785362244,364,4.427
525,602.7499375343323,364,4.427
526,603.9509041309357,366,4.426
527,605.1189312934875,361,4.426
528,606.3209052085876,363,4.426
529,607.4693565368652,363,4.426
530,608.6058886051178,366,4.425
531,609.7248799800873,364,4.424
532,610.8918735980988,365,4.424
533,612.0618555545807,363,4.424
534,613.1968514919281,364,4.423
535,614.3439300060272,365,4.423
536,615.4820666313171,363,4.423
537,616.6027946472168,363,4.422
538,617.7656984329224,362,4.422
539,618.9427330493927,361,4.422
540,620.0887379646301,4,4.421
541,621.2277095317841,362,4.42
542,622.3608584403992,363,4.42
543,623.4908108711243,363,4.42
544,624.6258933544159,363,4.42
545,625.7818398475647,364,4.419
546,626.917870759964,362,4.419
547,628.0407755374908,360,4.419
548,629.1936690807343,362,4.419
549,630.3136918544769,363,4.418
550,631.4486672878265,363,4.417
551,632.6457426548004,363,4.417
552,633.794793844223,360,4.416
553,634.9306766986847,363,4.416
554,636.0626735687256,362,4.416
555,637.193675994873,363,4.416
556,638.3296658992767,362,4.416
557,639.4646232128143,62,4.415
559,641.6739468574524,361,4.414
560,642.8735978603363,362,4.414
561,644.0277535915375,360,4.413
562,645.1816325187683,361,4.413
563,646.3177804946899,362,4.412
564,647.4656629562378,362,4.412
565,648.5846335887909,362,4.412
566,649.7166044712067,361,4.412
567,650.8465497493744,361,4.411
568,652.0424630641937,362,4.411
569,653.2276065349579,356,4.41
570,654.3776550292969,363,4.41
571,655.5267155170441,362,4.41
572,656.644693851471,362,4.41
573,657.7957015037537,360,4.41
574,658.9166803359985,360,4.409
575,660.0676362514496,368,4.408
576,661.2605788707733,360,4.407
577,662.4615316390991,361,4.407
578,663.5984873771667,361,4.407
579,664.7505435943604,361,4.407
581,666.8739674091339,360,4.406
582,668.0344295501709,361,4.405
583,669.1715033054352,359,4.405
584,670.3215775489807,361,4.405
585,671.4464585781097,359,4.404
586,672.5804045200348,360,4.404
587,673.7314465045929,361,4.404
588,674.8504822254181,361,4.404
589,676.0015997886658,361,4.404
590,677.1235604286194,361,4.403
591,678.3105556964874,359,4.402
592,679.5065414905548,359,4.402
593,680.6435372829437,361,4.401
594,681.8496026992798,359,4.401
595,683.0563600063324,360,4.4
596,684.2044188976288,358,4.4
597,685.3384671211243,359,4.4
598,686.4725759029388,361,4.4
599,687.5915884971619,359,4.399
600,688.7315769195557,361,4.398
601,689.8895568847656,361,4.398
602,691.0105547904968,361,4.398
603,692.1575412750244,360,4.397
604,693.2795488834381,365,4.397
605,694.4315428733826,360,4.397
606,695.5555040836334,358,4.397
607,696.7185056209564,358,4.396
608,697.8415470123291,359,4.395
609,699.0184121131897,358,4.395
610,700.1404871940613,359,4.395
611,701.2924876213074,359,4.395
612,702.4154903888702,359,4.394
613,703.5534727573395,358,4.394
614,704.6864409446716,358,4.394
615,705.834419965744,366,4.393
616,706.9914553165436,358,4.393
617,708.1419591903687,359,4.393
618,709.2774806022644,358,4.392
619,710.4074444770813,358,4.392
620,711.5424494743347,361,4.392
621,712.6784517765045,359,4.391
622,713.8444147109985,358,4.391
623,714.9794366359711,358,4.391
624,716.1024298667908,359,4.39
625,717.2434306144714,360,4.39
626,718.3814129829407,358,4.39
627,719.5184371471405,358,4.389
628,720.6714363098145,357,4.389
630,722.8019068241119,356,4.388
632,725.0108966827393,358,4.388
633,726.2293810844421,357,4.387
634,727.4252355098724,359,4.386
636,729.6308839321136,358,4.386
637,730.822271823883,357,4.386
638,731.9552898406982,357,4.385
639,733.1142783164978,356,4.385
640,734.2643723487854,356,4.384
641,735.4003682136536,350,4.384
642,736.5173411369324,358,4.384
644,738.6668570041656,357,4.383
645,739.8593313694,358,4.382
646,741.0093321800232,357,4.382
647,742.1812252998352,8,4.382
648,743.2981207370758,357,4.381
649,744.4362900257111,359,4.381
650,745.5733013153076,359,4.381
651,746.7253053188324,356,4.381
652,747.848162651062,355,4.381
653,748.9841413497925,355,4.38
654,750.1191561222076,355,4.379
655,751.2691788673401,359,4.379
656,752.3931655883789,357,4.379
657,753.5311591625214,356,4.379
658,754.6781523227692,358,4.378
659,755.8061537742615,358,4.377
660,756.9562518596649,357,4.376
661,758.145224571228,356,4.376
662,759.2752499580383,356,4.376
663,760.4102337360382,355,4.376
664,761.5432243347168,357,4.376
665,762.6931986808777,355,4.375
666,763.8142149448395,356,4.375
667,764.951179265976,355,4.375
668,766.1001563072205,355,4.375
669,767.2371897697449,357,4.375
670,768.373185634613,356,4.374
671,769.5042560100555,355,4.374
672,770.6362183094025,356,4.373
673,771.8001964092255,355,4.373
674,772.9991788864136,355,4.373
675,774.1331648826599,356,4.373
676,775.2491672039032,355,4.372
677,776.3641564846039,356,4.371
678,777.5241663455963,8,4.371
679,778.6600832939148,357,4.371
680,779.8091404438019,357,4.371
681,780.9431810379028,356,4.371
682,782.0781474113464,355,4.37
683,783.2131500244141,355,4.369
684,784.3441276550293,355,4.369
685,785.467116355896,353,4.369
686,786.6031227111816,355,4.369
687,787.7411706447601,355,4.368
688,788.882018327713,356,4.368
689,790.0321276187897,355,4.368
690,791.2340006828308,355,4.367
691,792.451123714447,354,4.367
692,793.5800552368164,356,4.367
693,794.7130415439606,355,4.366
694,795.8640782833099,355,4.366
695,796.9860353469849,355,4.366
696,798.1390697956085,355,4.366
697,799.2610716819763,354,4.366
698,800.4140813350677,357,4.365
699,801.6019842624664,353,4.364
700,802.8070454597473,355,4.364
701,803.9260561466217,355,4.364
702,805.0630493164062,352,4.363
703,806.1970357894897,354,4.363
704,807.3338840007782,355,4.363
705,808.4680316448212,353,4.363
706,809.621016740799,354,4.362
707,810.741979598999,354,4.362
708,811.8900265693665,356,4.362
709,813.0109896659851,354,4.362
710,814.1499199867249,353,4.361
711,815.2859666347504,353,4.361
712,816.4249491691589,353,4.36
713,817.571001291275,355,4.36
714,818.7079930305481,353,4.36
715,819.8279278278351,353,4.36
716,820.9639220237732,354,4.359
717,822.1119318008423,357,4.359
718,823.2369179725647,353,4.359
719,824.3688719272614,354,4.359
720,825.511960029602,350,4.358
721,826.715930223465,354,4.357
722,827.873866558075,354,4.357
723,829.0088300704956,352,4.357
724,830.1457431316376,355,4.357
725,831.283812046051,353,4.356
726,832.4267728328705,353,4.355
727,833.637699842453,354,4.355
728,834.8007895946503,353,4.355
729,835.9217059612274,353,4.355
730,837.0587584972382,354,4.355
731,838.19478058815,354,4.355
732,839.3467454910278,355,4.354
733,840.5458555221558,361,4.353
734,841.705819606781,353,4.353
735,842.8416230678558,354,4.353
736,843.9687376022339,353,4.353
737,845.1057424545288,353,4.353
738,846.2408180236816,352,4.352
739,847.3918590545654,353,4.352
740,848.5099534988403,353,4.352
741,849.6477992534637,354,4.351
742,850.7968485355377,352,4.351
743,851.9219355583191,352,4.351
744,853.0518026351929,353,4.35
745,854.1997797489166,351,4.35
746,855.3578836917877,353,4.349
747,856.4818580150604,354,4.349
748,857.6178793907166,352,4.349
750,859.7561011314392,353,4.349
751,860.9606785774231,353,4.348
752,862.1036665439606,353,4.348
753,863.2526662349701,352,4.347
754,864.3756444454193,350,4.347
755,865.5267658233643,353,4.347
756,866.6507341861725,352,4.347
757,867.8017275333405,352,4.347
758,868.9247448444366,352,4.346
759,870.052750825882,351,4.345
760,871.2006907463074,351,4.345
761,872.3426032066345,351,4.345
762,873.4775824546814,351,4.345
763,874.6285927295685,352,4.345
764,875.7655489444733,352,4.344
765,876.9567422866821,352,4.343
766,878.1387135982513,350,4.343
767,879.2887318134308,353,4.343
768,880.4067001342773,351,4.343
769,881.5436644554138,351,4.343
770,882.7406640052795,352,4.342
771,883.9486854076385,352,4.342
772,885.0817322731018,352,4.341
773,886.2186748981476,362,4.341
774,887.350649356842,351,4.341
775,888.5026252269745,351,4.34
776,889.6216287612915,354,4.34
777,890.7716572284698,352,4.34
779,892.8921201229095,351,4.339
781,895.0971572399139,352,4.339
782,896.3154444694519,351,4.338
783,897.4375629425049,351,4.338
784,898.6215481758118,352,4.338
785,899.7595114707947,352,4.338
786,900.8964040279388,352,4.337
789,904.0342206954956,350,4.336
790,905.2114777565002,351,4.336
791,906.3464796543121,350,4.336
792,907.4835934638977,351,4.336
793,908.6174564361572,351,4.335
794,909.7434320449829,352,4.334
795,910.9275915622711,351,4.334
796,912.0525650978088,351,4.334
797,913.1865615844727,350,4.334
798,914.3214335441589,351,4.334
799,915.4705455303192,352,4.333
800,916.6095674037933,350,4.333
801,917.7435674667358,352,4.332
802,918.879533290863,351,4.332
803,920.0395309925079,350,4.332
804,921.1805472373962,348,4.332
806,923.3150627613068,349,4.331
807,924.5475738048553,350,4.331
808,925.6843917369843,351,4.33
809,926.8064992427826,351,4.33
810,927.9413788318634,349,4.33
811,929.0734930038452,349,4.33
812,930.2224407196045,351,4.329
813,931.3634808063507,358,4.329
814,932.4904770851135,349,4.329
815,933.637455701828,351,4.329
816,934.7604639530182,48,4.329
817,935.9104306697845,349,4.328
818,937.0314235687256,350,4.327
819,938.1804993152618,350,4.327
820,939.3054659366608,349,4.327
821,940.4554297924042,351,4.327
822,941.5933442115784,349,4.326
823,942.7284517288208,349,4.326
824,943.8503711223602,349,4.326
825,944.9844222068787,348,4.325
826,946.104409456253,350,4.325
827,947.2552700042725,348,4.325
828,948.3774025440216,349,4.325
829,949.5103330612183,348,4.325
830,950.6583981513977,349,4.325
831,951.7763993740082,348,4.324
832,952.9124007225037,347,4.323
833,954.0454668998718,349,4.323
834,955.1833581924438,348,4.323
835,956.3323712348938,349,4.322
836,957.5013656616211,348,4.322
837,958.6903626918793,349,4.321
838,959.8053588867188,349,4.321
839,960.9553124904633,348,4.321
840,962.0923428535461,348,4.321
841,963.2073545455933,348,4.321
842,964.3432321548462,350,4.321
843,965.4772160053253,349,4.32
844,966.6262226104736,349,4.32
845,967.7474939823151,349,4.32
846,968.8841671943665,348,4.319
847,970.0321617126465,348,4.319
848,971.1712036132812,345,4.318
849,972.2861671447754,348,4.318
850,973.4591867923737,348,4.318
851,974.580176115036,349,4.317
852,975.7161858081818,347,4.317
853,976.8661832809448,346,4.317
854,977.9872043132782,348,4.317
855,979.1191697120667,348,4.317
856,980.2511751651764,348,4.317
857,981.3971621990204,348,4.316
858,982.5340621471405,349,4.316
859,983.652102470398,348,4.315
860,984.7891018390656,348,4.315
861,985.9220967292786,346,4.315
862,987.0420229434967,347,4.315
863,988.2380797863007,348,4.314
864,989.3853499889374,347,4.314
865,990.5040926933289,347,4.313
866,991.7012312412262,347,4.313
867,992.8572626113892,347,4.313
868,994.0071759223938,347,4.313
869,995.1270251274109,348,4.312
870,996.2750568389893,347,4.312
871,997.3940348625183,348,4.312
872,998.5260870456696,348,4.312
873,999.6730878353119,347,4.311
874,1000.7949814796448,348,4.311
875,1001.9300577640533,347,4.311
876,1003.0800251960754,347,4.31
877,1004.2000541687012,345,4.31
878,1005.3440091609955,349,4.31
879,1006.4750440120697,346,4.309
880,1007.5949714183807,346,4.308
881,1008.7560420036316,349,4.308
882,1009.8770363330841,346,4.308
883,1011.0250253677368,346,4.308
884,1012.1529748439789,347,4.308
885,1013.3020024299622,346,4.308
886,1014.4249880313873,346,4.308
887,1015.5579442977905,347,4.307
888,1016.695987701416,347,4.307
889,1017.8319842815399,346,4.307
890,1018.9849917888641,346,4.307
892,1021.1093313694,345,4.306
893,1022.27095246315,346,4.306
894,1023.4709687232971,347,4.305
895,1024.5979194641113,346,4.305
