loop,time,pressure,mass
2,14.028929471969604,2,4.721
3,15.172252416610718,36362,4.721
4,16.520427703857422,362,4.721
5,17.653340339660645,362,4.721
6,18.914509296417236,362,4.721
7,20.04841446876526,1,4.721
8,21.186429262161255,362,4.721
9,22.307475566864014,362,4.721
10,23.458486080169678,362,4.721
11,24.579469919204712,362,4.72
12,25.712401866912842,362,4.72
13,26.858375310897827,362,4.72
14,27.99340057373047,362,4.72
15,29.114425897598267,362,4.72
17,31.279723167419434,363,4.72
19,33.490639209747314,362,4.721
20,34.64939284324646,362,4.721
21,35.86938691139221,362,4.721
22,36.99041295051575,361,4.721
23,38.126405000686646,362,4.721
24,39.263508319854736,363,4.721
25,40.398364543914795,362,4.721
26,41.53524613380432,362,4.72
27,42.661391735076904,362,4.72
28,43.86038088798523,362,4.718
29,45.043410539627075,362,4.718
30,46.19137167930603,363,4.71
31,47.37735438346863,362,4.708
32,48.58333778381348,362,4.708
33,49.73031759262085,354,4.707
34,50.886319398880005,358,4.7
35,52.0713255405426,360,4.698
36,53.28124499320984,360,4.701
37,54.41533875465393,361,4.698
38,55.57227039337158,362,4.697
39,56.78832745552063,360,4.697
40,57.958322048187256,360,4.694
41,59.12831926345825,361,4.694
