loop,time,pressure,mass
4,93.36048460006714,399,4.77
5,94.5536048412323,400,4.77
6,95.67354011535645,400,4.77
7,96.81963920593262,400,4.77
8,97.9417405128479,400,4.77
9,99.0886127948761,399,4.77
10,100.22051334381104,399,4.77
11,101.33873438835144,400,4.77
12,102.50842189788818,399,4.769
13,103.70770072937012,400,4.769
14,104.82563138008118,0,4.769
15,105.96051120758057,400,4.768
16,107.13249611854553,399,4.77
17,108.29355525970459,400,4.77
18,109.41244864463806,400,4.77
20,111.55193996429443,400,4.77
21,112.76860046386719,400,4.77
22,113.88549590110779,400,4.77
23,115.0186276435852,399,4.77
24,116.16658973693848,400,4.77
25,117.29760122299194,400,4.77
26,118.4194233417511,399,4.77
27,119.54942393302917,400,4.77
28,120.7114634513855,400,4.769
29,121.87154531478882,400,4.77
30,123.03458023071289,400,4.77
31,124.20352005958557,399,4.77
32,125.33354496955872,400,4.77
33,126.46645879745483,400,4.77
34,127.61455988883972,399,4.77
35,128.73336601257324,400,4.77
36,129.87752032279968,399,4.77
37,130.9954435825348,400,4.769
38,132.2154929637909,399,4.77
39,133.43249535560608,400,4.769
40,134.63750767707825,400,4.769
41,135.77464413642883,400,4.769
42,136.95155382156372,399,4.77
43,138.08752989768982,400,4.77
44,139.22038173675537,402,4.77
45,140.37049841880798,400,4.771
46,141.52945494651794,400,4.77
47,142.69164395332336,400,4.77
48,143.8734221458435,400,4.77
49,145.0520534515381,400,4.77
50,146.2495276927948,400,4.77
51,147.37938714027405,400,4.77
52,148.51546955108643,400,4.77
53,149.64761304855347,401,4.77
54,150.79365420341492,399,4.77
55,151.92260766029358,400,4.77
56,153.05668807029724,400,4.77
57,154.19173288345337,399,4.773
58,155.31379199028015,393,4.771
59,156.47255539894104,393,4.771
60,157.60765671730042,393,4.771
61,158.7226140499115,393,4.77
62,159.83660435676575,394,4.769
63,160.974755525589,392,4.769
64,162.11272192001343,396,4.768
65,163.2287631034851,394,4.764
66,164.35867166519165,395,4.763
67,165.49086952209473,394,4.763
68,166.62687826156616,393,4.763
69,167.77378964424133,393,4.763
70,168.892835855484,394,4.763
71,170.02589225769043,393,4.763
72,171.1560664176941,383,4.763
73,172.305016040802,384,4.76
74,173.41992211341858,386,4.769
76,175.61018753051758,386,4.746
77,176.7519450187683,390,4.756
78,177.9580717086792,395,4.761
79,179.1360321044922,391,4.754
80,180.32896614074707,389,4.754
81,181.49094676971436,389,4.751
82,182.67693567276,394,4.719
83,183.8980815410614,401,4.734
84,185.0780735015869,403,4.734
85,186.22503113746643,403,4.734
86,187.34526014328003,402,4.731
87,188.4931571483612,396,4.731
88,189.68518543243408,389,4.731
89,190.82023668289185,390,4.729
90,191.96311330795288,396,4.729
91,193.10315895080566,392,4.728
92,194.26126146316528,389,4.729
93,195.39020109176636,2,4.729
94,196.5282781124115,398,4.728
95,197.68735003471375,391,4.728
96,198.82330584526062,393,4.726
97,199.96127820014954,390,4.725
98,201.08539056777954,393,4.725
99,202.24739789962769,399,4.723
100,203.4565999507904,391,4.723
101,204.62433886528015,390,4.722
102,205.76546382904053,394,4.721
103,206.96566486358643,399,4.718
104,208.13564443588257,390,4.718
105,209.26672506332397,390,4.718
106,210.44367837905884,388,4.717
