loop,time,pressure
0,0.10105705261230469,282
2,3.4733834266662598,281
3,4.4750025272369385,282
4,5.476701021194458,280
5,6.478133916854858,281
6,7.479665040969849,284
7,8.481620073318481,281
8,9.48279619216919,282
9,10.48397183418274,281
10,11.48537802696228,280
11,12.4873206615448,281
12,13.488574028015137,281
13,14.490056037902832,282
14,15.491564273834229,283
15,16.49343991279602,281
16,17.495838165283203,282
17,18.497584342956543,282
18,19.499109506607056,280
19,20.501222848892212,282
20,21.5032799243927,281
21,22.504964113235474,282
22,23.50602698326111,281
23,24.512053728103638,283
24,25.513747453689575,281
25,26.515493869781494,281
26,27.517350912094116,281
27,28.518943309783936,283
28,29.52037525177002,280
29,30.52177095413208,281
30,31.523075580596924,283
31,32.52471947669983,281
32,33.52612352371216,283
33,34.52764534950256,279
34,35.529900789260864,282
35,36.53093504905701,281
36,37.532220125198364,280
37,38.53316354751587,281
38,39.53496026992798,280
39,40.53593850135803,281
40,41.53822731971741,281
41,42.53977036476135,280
42,43.54212832450867,282
43,44.54388737678528,279
44,45.54490399360657,282
45,46.546242237091064,280
46,47.54747986793518,280
47,48.54871416091919,279
48,49.550368309020996,281
49,50.55151891708374,279
50,51.553412437438965,280
51,52.55479907989502,280
52,53.55584692955017,280
53,54.5571072101593,280
54,55.55830907821655,280
55,56.55993318557739,278
56,57.56159996986389,281
57,58.56267762184143,278
58,59.56500029563904,281
59,60.56665754318237,278
60,61.569069385528564,280
61,62.57067251205444,279
62,63.5722553730011,280
63,64.57413959503174,278
64,65.5755934715271,281
65,66.57741117477417,278
66,67.57863020896912,278
67,68.58044862747192,277
68,69.58195662498474,281
69,70.58404016494751,277
70,71.58542513847351,278
71,72.58676195144653,277
72,73.58767032623291,277
73,74.58989310264587,280
74,75.59108138084412,277
77,78.59530544281006,278
78,79.59653759002686,78
79,80.59840178489685,277
80,81.59981298446655,278
81,82.60165762901306,277
82,83.60323143005371,280
83,84.6045286655426,279
84,85.60577774047852,277
85,86.60692477226257,278
86,87.60833287239075,276
87,88.61050200462341,281
88,89.61190271377563,278
89,90.61425471305847,278
90,91.61643958091736,278
91,92.61791515350342,277
92,93.61946272850037,279
93,94.62076449394226,277
94,95.62220001220703,278
95,96.62368178367615,278
96,97.62582898139954,278
97,98.62784337997437,277
98,99.62917160987854,276
99,100.63055443763733,280
100,101.63205766677856,277
101,102.63326573371887,277
102,103.6348831653595,278
103,104.6360731124878,278
104,105.6381504535675,279
105,106.63937997817993,277
106,107.64076042175293,277
107,108.64325022697449,278
108,109.6452169418335,277
109,110.64665055274963,277
110,111.64781928062439,276
111,112.65001845359802,276
112,113.65166521072388,275
