loop,time,pressure
0,0.10253143310546875,254
1,2.4717516899108887,254
2,3.474246025085449,253
3,4.4777021408081055,255
6,7.483425855636597,55
7,8.486280918121338,55
8,9.492753028869629,253
9,10.4956955909729,255
10,11.498158693313599,253
13,14.506736993789673,252
14,15.509203910827637,254
15,16.511915683746338,252
16,17.51451301574707,253
17,18.518691062927246,253
18,19.521787405014038,253
20,21.52602243423462,254
21,22.529828310012817,254
22,23.532570362091064,252
23,24.53482961654663,253
27,28.542689561843872,55
28,29.545504093170166,7
29,30.54856824874878,6
31,32.553465127944946,253
32,33.55646991729736,251
33,34.55917549133301,51
34,35.562180519104004,50
35,36.56409311294556,9
36,37.56652903556824,249
37,38.569284200668335,248
38,39.57200741767883,249
39,40.57501697540283,248
40,41.57724046707153,50
41,42.58041548728943,247
42,43.58306908607483,250
43,44.58536434173584,248
44,45.588143825531006,241
45,46.59800887107849,244
46,47.6142053604126,249
47,48.617342472076416,208
48,49.62056589126587,244
49,50.622793197631836,242
50,51.62479853630066,243
51,52.627612590789795,242
52,53.63028907775879,243
53,54.63286232948303,244
54,55.635045528411865,243
55,56.636613607406616,241
56,57.63972997665405,243
57,58.641743659973145,241
58,59.64451575279236,241
59,60.64674425125122,241
60,61.649659156799316,243
61,62.65287208557129,243
62,63.65526628494263,242
63,64.65847063064575,242
64,65.66054797172546,240
65,66.66313862800598,242
66,67.665851354599,242
67,68.6686942577362,242
68,69.67230296134949,241
69,70.67568969726562,241
70,71.6784451007843,242
71,72.68101739883423,244
72,73.68502068519592,242
73,74.68743181228638,242
74,75.68962717056274,242
75,76.69259524345398,242
76,77.69588375091553,243
77,78.69920372962952,243
78,79.70177626609802,243
79,80.70423078536987,241
80,81.7064425945282,242
81,82.70907378196716,244
82,83.71201753616333,243
83,84.71484899520874,242
84,85.71738338470459,241
85,86.71972370147705,242
86,87.72214794158936,244
87,88.72395420074463,243
88,89.72643518447876,242
89,90.72793817520142,241
90,91.73117899894714,241
91,92.73377633094788,241
92,93.73737168312073,243
93,94.74091053009033,243
94,95.74350476264954,240
95,96.74664211273193,241
96,97.74984359741211,242
97,98.75310921669006,242
98,99.75541830062866,242
99,100.7581787109375,241
100,101.76096868515015,241
101,102.76357936859131,240
102,103.76649832725525,241
103,104.76858282089233,243
104,105.77030611038208,243
105,106.77275347709656,241
106,107.77547931671143,240
107,108.77902364730835,242
108,109.78162980079651,241
109,110.78492331504822,240
110,111.78808975219727,241
111,112.79059743881226,240
112,113.80976510047913,241
113,114.81299066543579,241
114,115.81568789482117,242
115,116.81867480278015,239
116,117.82175135612488,241
117,118.82398700714111,241
118,119.82611989974976,241
119,120.82840037345886,240
120,121.83140921592712,242
121,122.8344087600708,239
122,123.83644914627075,241
123,124.83850336074829,240
124,125.84233522415161,240
125,126.84439992904663,240
126,127.84676814079285,240
127,128.85031127929688,240
128,129.8551549911499,240
129,130.85840439796448,240
130,131.86154079437256,239
131,132.8640170097351,240
132,133.86743474006653,240
133,134.87002849578857,239
134,135.8724524974823,239
135,136.87489771842957,239
136,137.87777161598206,241
137,138.88008499145508,240
138,139.88330340385437,240
139,140.8867175579071,240
140,141.8902199268341,242
141,142.89357662200928,239
142,143.89590215682983,239
143,144.8981008529663,240
144,145.9012897014618,239
145,146.90518951416016,239
146,147.906888961792,240
147,148.90950298309326,239
148,149.91275668144226,240
149,150.9151291847229,240
150,151.91865968704224,238
151,152.92201972007751,238
152,153.92519092559814,240
153,154.92797183990479,238
154,155.93108105659485,240
155,156.93465065956116,239
156,157.93757152557373,238
157,158.9404113292694,240
158,159.9468069076538,239
159,160.95044589042664,239
160,161.9528088569641,239
161,162.95571756362915,238
162,163.95900082588196,239
163,164.9624092578888,239
164,165.9659764766693,238
165,166.96960711479187,240
166,167.97162175178528,239
167,168.97363996505737,238
168,169.97687244415283,238
169,170.97950434684753,239
170,171.98227858543396,240
171,172.98421955108643,238
172,173.9872543811798,237
173,174.9895761013031,239
174,175.99195289611816,237
175,176.99469995498657,238
176,177.99635004997253,239
177,178.999121427536,238
178,180.00189542770386,240
179,181.00530910491943,238
180,182.00782895088196,239
181,183.0098705291748,238
182,184.01297283172607,239
183,185.01684713363647,239
184,186.01963090896606,240
185,187.02307534217834,238
186,188.02588820457458,238
187,189.02896642684937,239
188,190.03118443489075,239
189,191.0346167087555,239
190,192.0375370979309,238
191,193.04027104377747,239
192,194.04384231567383,239
193,195.04668164253235,239
194,196.0501844882965,239
195,197.05312299728394,239
196,198.05575847625732,238
197,199.05839085578918,239
198,200.06116223335266,239
199,201.0635826587677,239
200,202.0654923915863,239
201,203.06806349754333,240
202,204.07039046287537,240
203,205.07343912124634,239
204,206.07559609413147,240
205,207.07947397232056,239
206,208.08254098892212,240
207,209.0853488445282,239
208,210.08838391304016,239
209,211.09159779548645,238
210,212.09445357322693,240
211,213.0974895954132,240
212,214.10016465187073,240
213,215.10305428504944,241
214,216.10610151290894,240
215,217.10885548591614,240
216,218.1113953590393,239
217,219.11363101005554,240
218,220.1166341304779,238
219,221.1183364391327,239
220,222.12128043174744,238
221,223.12416529655457,239
222,224.12717199325562,240
223,225.13011527061462,238
224,226.13299584388733,240
225,227.13583636283875,237
226,228.13845443725586,239
227,229.1417133808136,238
228,230.144629240036,238
229,231.14689993858337,239
230,232.14957761764526,237
231,233.1518530845642,239
232,234.15551090240479,239
233,235.15836095809937,238
234,236.16052293777466,239
235,237.16288661956787,240
236,238.16504764556885,239
237,239.16794848442078,238
238,240.17090344429016,238
239,241.17375469207764,239
240,242.17686939239502,238
241,243.17965459823608,237
242,244.18228888511658,239
243,245.18422293663025,237
244,246.1867847442627,240
245,247.18969535827637,239
246,248.1929214000702,237
247,249.19555711746216,239
248,250.19810581207275,240
249,251.20176792144775,238
250,252.2039635181427,239
251,253.20677137374878,239
252,254.20944952964783,238
253,255.2129180431366,237
254,256.21522426605225,238
255,257.21773624420166,236
256,258.2200164794922,237
257,259.2230279445648,239
258,260.2261049747467,238
259,261.22843074798584,238
260,262.2308943271637,239
261,263.2338218688965,239
262,264.2363669872284,237
263,265.23902797698975,237
264,266.24112582206726,236
265,267.24421548843384,236
266,268.2475905418396,237
267,269.25019121170044,237
268,270.2528474330902,237
269,271.256858587265,237
270,272.2592861652374,237
271,273.26135087013245,238
272,274.2643368244171,236
273,275.2664234638214,236
274,276.2703833580017,236
275,277.2740287780762,237
276,278.27612686157227,237
277,279.2794704437256,238
278,280.28259682655334,237
279,281.2849850654602,237
280,282.28778886795044,237
281,283.2908687591553,237
282,284.29411339759827,236
283,285.29889965057373,237
284,286.3013310432434,235
285,287.30372881889343,235
286,288.30610275268555,235
287,289.30928134918213,236
288,290.3115072250366,238
289,291.313325881958,238
290,292.3151078224182,234
291,293.3180482387543,237
292,294.3205096721649,238
293,295.32315468788147,236
294,296.32575488090515,236
295,297.328408241272,236
296,298.33100986480713,237
297,299.3331182003021,235
298,300.33575963974,236
299,301.33874464035034,236
300,302.3425498008728,237
301,303.3457262516022,236
302,304.34813046455383,235
303,305.35055923461914,235
304,306.35318970680237,235
305,307.3556807041168,238
306,308.359179019928,235
307,309.3611407279968,235
308,310.3653676509857,235
309,311.3680019378662,236
310,312.36990571022034,235
311,313.37182545661926,235
312,314.3749816417694,235
313,315.37811827659607,235
314,316.38093066215515,235
315,317.38437938690186,235
316,318.38643431663513,236
317,319.3896186351776,235
318,320.39246368408203,234
319,321.3951132297516,234
320,322.39757776260376,235
321,323.4007246494293,236
322,324.4040765762329,237
323,325.40650033950806,235
324,326.4088773727417,235
325,327.41411542892456,234
326,328.41702675819397,233
327,329.4204080104828,235
328,330.42288517951965,236
329,331.4252438545227,235
330,332.4277677536011,236
331,333.430615901947,234
332,334.43260407447815,234
333,335.43558144569397,234
334,336.4385652542114,234
335,337.4416003227234,236
336,338.44451379776,234
337,339.44765877723694,234
338,340.4498538970947,235
339,341.4532718658447,234
340,342.45597529411316,233
341,343.4591369628906,234
342,344.4612374305725,235
343,345.46369552612305,234
344,346.4669964313507,233
345,347.4692771434784,233
346,348.4728903770447,234
347,349.4753704071045,234
348,350.4782602787018,235
349,351.48329401016235,234
350,352.4863224029541,233
351,353.48938369750977,235
352,354.4916594028473,234
353,355.4948878288269,233
354,356.49733543395996,234
355,357.4995210170746,234
356,358.50216031074524,235
357,359.50519251823425,233
358,360.50724244117737,235
359,361.50996947288513,233
360,362.5122492313385,232
361,363.5148961544037,233
362,364.51657724380493,232
363,365.51909708976746,234
364,366.52267384529114,234
365,367.5250492095947,233
366,368.5269923210144,233
367,369.53039741516113,233
368,370.53287720680237,234
369,371.53576278686523,234
370,372.53896856307983,234
371,373.54127645492554,234
372,374.54425859451294,232
373,375.5466241836548,233
374,376.5486674308777,233
375,377.5515398979187,233
376,378.5546782016754,233
377,379.5575897693634,233
378,380.56032061576843,233
379,381.563111782074,234
380,382.56596970558167,233
381,383.5690987110138,233
382,384.57216787338257,235
383,385.5748348236084,233
384,386.57760548591614,233
385,387.5798878669739,233
386,388.58187651634216,232
387,389.583633184433,233
388,390.58682465553284,233
389,391.58891797065735,232
390,392.59229850769043,232
391,393.59412598609924,234
392,394.59687209129333,231
393,395.6004934310913,233
394,396.6030616760254,234
395,397.6055974960327,231
396,398.6084494590759,231
397,399.6111922264099,232
398,400.61397218704224,232
399,401.6172947883606,231
400,402.62042021751404,233
401,403.6231827735901,231
402,404.62576818466187,231
403,405.6283495426178,230
404,406.63176250457764,231
405,407.6337962150574,231
406,408.6364300251007,231
407,409.63963985443115,232
408,410.64268708229065,231
409,411.6450538635254,233
410,412.64747500419617,232
411,413.6497504711151,231
412,414.6525936126709,231
413,415.6545989513397,231
414,416.65738463401794,230
415,417.6601231098175,230
416,418.6627848148346,231
417,419.6662163734436,232
418,420.6682789325714,233
419,421.67094802856445,232
420,422.6740229129791,231
421,423.6778635978699,231
422,424.6811556816101,230
423,425.6846284866333,231
424,426.68759059906006,230
425,427.6895296573639,230
426,428.6920893192291,231
427,429.69415640830994,231
428,430.69561886787415,232
430,432.6998841762543,232
431,433.70336723327637,232
432,434.7063398361206,230
433,435.7092978954315,231
436,438.7151987552643,31
437,439.71685099601746,30
438,440.7190725803375,0
439,441.72144889831543,0
440,442.72320890426636,233
441,443.726336479187,230
442,444.72930693626404,230
443,445.7320408821106,30
444,446.7341811656952,229
445,447.73623609542847,231
446,448.7388243675232,231
447,449.74225401878357,230
448,450.7448363304138,231
449,451.74729919433594,231
450,452.74941539764404,230
451,453.751770734787,230
452,454.75442242622375,232
453,455.7566397190094,232
454,456.7604398727417,229
455,457.76289439201355,231
456,458.76564264297485,231
457,459.7689003944397,229
458,460.77094078063965,231
459,461.7740230560303,232
460,462.77737641334534,231
461,463.7797989845276,231
462,464.7820339202881,231
463,465.78353667259216,231
464,466.7868392467499,231
465,467.78956508636475,232
466,468.7925214767456,231
467,469.79576301574707,231
468,470.7986195087433,231
469,471.80151653289795,232
470,472.8040406703949,232
471,473.8057985305786,233
472,474.80895590782166,233
473,475.812340259552,231
474,476.8154902458191,231
475,477.81826186180115,233
476,478.82186126708984,233
477,479.8243865966797,231
478,480.82728457450867,232
479,481.8292407989502,230
480,482.83224511146545,231
481,483.8352794647217,231
482,484.83788084983826,231
483,485.84171509742737,231
484,486.84414410591125,233
485,487.8478925228119,232
486,488.8502571582794,231
487,489.85381865501404,231
488,490.85799193382263,234
489,491.86022663116455,234
490,492.86337018013,232
491,493.86645007133484,231
492,494.8695662021637,233
493,495.8717315196991,232
494,496.8745677471161,232
495,497.87759494781494,232
496,498.8805103302002,232
497,499.88298773765564,233
498,500.8857698440552,232
499,501.88809990882874,233
500,502.89001989364624,233
501,503.8922438621521,230
502,504.8951051235199,231
503,505.8969910144806,233
504,506.9002811908722,231
505,507.9033672809601,232
506,508.9062149524689,234
507,509.90878224372864,232
508,510.91126585006714,230
509,511.9141194820404,231
510,512.9164962768555,232
511,513.9193739891052,233
512,514.922589302063,233
513,515.9253089427948,233
514,516.928563117981,231
515,517.9313306808472,233
516,518.933146238327,233
517,519.935133934021,230
518,520.93856549263,232
519,521.9415984153748,232
520,522.9444291591644,230
521,523.9463980197906,230
522,524.9486315250397,233
523,525.9516348838806,231
524,526.9544541835785,230
525,527.957019329071,232
526,528.95978474617,231
527,529.9622666835785,232
528,530.9656496047974,232
529,531.9678335189819,231
530,532.9707992076874,230
531,533.9739744663239,232
532,534.9768929481506,231
533,535.9795212745667,232
534,536.9833323955536,232
535,537.9858810901642,231
536,538.9878263473511,232
537,539.9908657073975,234
538,540.993269443512,232
539,541.9956257343292,232
540,542.9984669685364,230
541,544.001517534256,230
542,545.0043640136719,230
543,546.0072512626648,231
544,547.0095474720001,230
545,548.0116157531738,231
546,549.0138831138611,232
547,550.0164630413055,230
548,551.0187406539917,230
549,552.0213944911957,231
550,553.0244204998016,231
551,554.0272171497345,229
552,555.030107498169,231
553,556.0326206684113,229
554,557.0346682071686,229
555,558.0378880500793,231
556,559.0406091213226,231
557,560.0441379547119,229
558,561.049036026001,230
559,562.051956653595,229
560,563.0601034164429,230
561,564.0638401508331,231
562,565.0668513774872,229
563,566.0697031021118,230
564,567.0719301700592,228
565,568.0744307041168,229
566,569.0770201683044,229
567,570.0795993804932,230
568,571.0815589427948,231
569,572.0851862430573,229
570,573.0879855155945,229
571,574.090663433075,229
572,575.0935163497925,229
573,576.0961935520172,231
574,577.1005961894989,231
575,578.1026401519775,229
576,579.1054093837738,230
577,580.1085214614868,229
578,581.1115200519562,229
579,582.115168094635,229
580,583.1183562278748,229
581,584.120504617691,228
582,585.1240334510803,230
583,586.1266849040985,229
584,587.1304426193237,230
585,588.1336009502411,230
586,589.1361374855042,228
587,590.1390879154205,229
588,591.1421949863434,229
589,592.1447560787201,228
590,593.1477007865906,229
591,594.1502921581268,229
592,595.1526379585266,230
593,596.1558682918549,229
594,597.1585731506348,228
595,598.162449836731,229
596,599.1656737327576,229
597,600.1697325706482,228
598,601.1718626022339,229
599,602.1740925312042,229
600,603.1761462688446,230
601,604.1786587238312,231
602,605.1811442375183,228
603,606.1840200424194,228
604,607.1861026287079,227
605,608.1885495185852,228
606,609.1917235851288,229
607,610.1947057247162,226
608,611.1975636482239,229
609,612.201183795929,228
610,613.2044699192047,227
611,614.2069699764252,229
612,615.2094693183899,228
613,616.2116820812225,226
614,617.2147114276886,229
615,618.2178015708923,227
616,619.2205355167389,228
617,620.2225997447968,226
618,621.2260775566101,227
619,622.2287740707397,226
620,623.2313952445984,228
621,624.2331371307373,228
622,625.23828291893,226
623,626.2416293621063,227
624,627.2449457645416,225
