loop,time,pressure,mass
151,175.84667944908142,657,9.46
152,177.05067467689514,659,9.46
153,178.19269609451294,658,9.459
154,179.3944754600525,660,9.458
155,180.53279948234558,659,9.457
156,181.67055320739746,659,9.456
157,182.80059218406677,659,9.456
158,183.94466876983643,660,9.456
159,185.09959268569946,660,9.456
160,186.22760677337646,660,9.455
161,187.3676552772522,659,9.454
162,188.49760007858276,659,9.453
163,189.63547134399414,660,9.453
164,190.84646725654602,659,9.453
165,192.00162601470947,659,9.451
166,193.1566321849823,658,9.451
167,194.33956098556519,660,9.451
168,195.49957585334778,659,9.45
169,196.64938378334045,661,9.449
170,197.76158809661865,659,9.449
171,198.90556025505066,657,9.448
172,200.06354975700378,658,9.448
173,201.20855569839478,658,9.447
174,202.3525149822235,658,9.446
175,203.47656226158142,658,9.445
176,204.65935254096985,657,9.445
177,205.80159616470337,658,9.445
178,206.92751383781433,657,9.445
179,208.12753820419312,658,9.444
180,209.27650356292725,657,9.443
181,210.41644620895386,658,9.442
182,211.57541871070862,656,9.442
183,212.70944786071777,658,9.441
184,213.86346340179443,655,9.441
185,215.01247119903564,657,9.44
186,216.13746452331543,656,9.44
187,217.34342074394226,658,9.439
188,218.46043062210083,657,9.438
189,219.6073718070984,657,9.438
190,220.7344455718994,657,9.437
191,221.90642380714417,658,9.437
192,223.04240465164185,657,9.436
193,224.15940952301025,657,9.435
194,225.29915976524353,657,9.435
195,226.4253647327423,656,9.435
196,227.6353874206543,657,9.434
197,228.79135918617249,656,9.433
198,229.98040413856506,656,9.433
199,231.13738250732422,656,9.432
200,232.3153429031372,659,9.431
201,233.46440482139587,657,9.431
202,234.59126114845276,656,9.43
203,235.7173137664795,654,9.43
204,236.95135951042175,655,9.43
205,238.08434438705444,655,9.429
206,239.2742931842804,655,9.428
207,240.42128467559814,656,9.427
208,241.6052622795105,655,9.427
209,242.75124549865723,655,9.427
210,243.8833258152008,655,9.426
211,245.02032136917114,655,9.425
212,246.16132879257202,656,9.425
213,247.32131338119507,655,9.424
