loop,time,pressure
0,0.10239720344543457,276
1,2.4727470874786377,275
4,5.479198932647705,276
5,6.482020378112793,77
6,7.485030174255371,7
7,8.487243413925171,7
9,10.492119550704956,277
10,11.49522089958191,276
11,12.49807095527649,275
12,13.500024557113647,77
13,14.5032217502594,76
14,15.506246328353882,7
15,16.509119272232056,276
16,17.51184368133545,273
17,18.513648748397827,275
18,19.516038179397583,275
19,20.51832413673401,276
20,21.521112203598022,277
21,22.524177312850952,276
22,23.52679944038391,275
23,24.528974533081055,276
24,25.53175115585327,276
25,26.54024648666382,275
26,27.54361867904663,73
27,28.546682357788086,76
28,29.548703908920288,6
29,30.55159640312195,4
31,32.557127237319946,275
32,33.55997657775879,276
33,34.5617299079895,77
34,35.56425070762634,75
35,36.5673611164093,274
36,37.569692850112915,277
37,38.57228970527649,276
38,39.57466101646423,274
39,40.57694935798645,274
40,41.580105781555176,275
41,42.58293104171753,276
42,43.58613157272339,274
43,44.589186906814575,276
44,45.592071294784546,276
45,46.59409189224243,274
46,47.597511768341064,276
47,48.59946155548096,276
48,49.601940631866455,274
49,50.60511326789856,275
50,51.60845708847046,276
51,52.61101007461548,274
52,53.61303973197937,274
53,54.615838050842285,276
54,55.618611574172974,275
55,56.62233781814575,275
56,57.62507653236389,277
57,58.62824630737305,275
58,59.63114380836487,274
59,60.634119749069214,273
60,61.63674592971802,274
61,62.63901662826538,276
62,63.64213180541992,274
63,64.6452465057373,275
64,65.64835476875305,274
65,66.65057802200317,273
66,67.65314102172852,273
67,68.65531730651855,275
68,69.65851664543152,275
69,70.66093230247498,275
70,71.66426110267639,274
71,72.66680693626404,275
72,73.67019701004028,273
73,74.6723382472992,275
74,75.67545819282532,277
75,76.6781702041626,276
76,77.68148946762085,274
77,78.68420171737671,276
78,79.68655323982239,273
79,80.68966603279114,274
80,81.69309687614441,275
81,82.69554424285889,274
82,83.7011296749115,275
83,84.7034285068512,274
84,85.70638656616211,275
85,86.70898509025574,276
86,87.71213245391846,274
87,88.71543407440186,274
88,89.71815919876099,274
89,90.72086310386658,275
90,91.72410178184509,275
91,92.72684144973755,274
92,93.72948980331421,274
93,94.7327811717987,273
94,95.73487854003906,274
95,96.73765134811401,273
96,97.74018597602844,274
97,98.743093252182,274
98,99.74586153030396,274
99,100.74821925163269,275
100,101.75062799453735,274
101,102.75311064720154,275
102,103.75633955001831,273
103,104.759028673172,273
104,105.76233983039856,276
105,106.76523613929749,273
106,107.76723837852478,273
107,108.77068591117859,272
108,109.77311038970947,276
109,110.77658987045288,273
110,111.7795717716217,275
111,112.78258538246155,272
112,113.78536295890808,274
113,114.78805208206177,274
114,115.79063725471497,275
115,116.79323315620422,273
116,117.79627394676208,275
117,118.79823660850525,272
118,119.80004954338074,276
119,120.80254983901978,274
120,121.80553436279297,274
121,122.80784010887146,273
122,123.81021213531494,274
123,124.81316328048706,274
124,125.81503438949585,276
125,126.81928610801697,273
126,127.82133913040161,275
127,128.82446908950806,274
128,129.82685351371765,275
129,130.82973289489746,273
130,131.83305382728577,275
131,132.83597040176392,272
132,133.83816766738892,275
133,134.8414123058319,274
134,135.84431171417236,274
135,136.84633088111877,272
136,137.8489475250244,274
137,138.85207962989807,274
138,139.85539746284485,272
139,140.8580424785614,275
140,141.8615427017212,274
141,142.86458611488342,273
142,143.86744904518127,273
143,144.87080097198486,271
144,145.87302470207214,274
145,146.87563467025757,272
146,147.87826919555664,274
147,148.8806436061859,273
148,149.8832070827484,273
149,150.8860900402069,276
150,151.8893699645996,273
151,152.89185762405396,275
152,153.8938865661621,272
153,154.897629737854,275
154,155.90023803710938,274
155,156.9025604724884,273
156,157.9063367843628,273
157,158.90961742401123,274
158,159.9126114845276,274
159,160.91520810127258,273
160,161.91761016845703,272
161,162.9203543663025,274
162,163.9229757785797,274
163,164.92531275749207,273
164,165.92818450927734,273
165,166.9312026500702,273
166,167.93395924568176,274
167,168.936199426651,274
168,169.9394335746765,272
169,170.94141173362732,273
170,171.94344425201416,273
171,172.94597911834717,272
172,173.94819927215576,272
173,174.95084929466248,274
174,175.9541893005371,272
175,176.95769453048706,272
176,177.9608314037323,274
177,178.96378660202026,273
178,179.96687960624695,272
179,180.96869683265686,273
180,181.97178626060486,272
181,182.97457361221313,273
182,183.97722840309143,273
183,184.97997879981995,272
184,185.98240447044373,272
185,186.98591136932373,274
186,187.98849248886108,273
187,188.99080538749695,272
188,189.9936203956604,273
189,190.99687504768372,271
190,191.99965929985046,271
191,193.00238585472107,272
192,194.00562977790833,273
193,195.00893187522888,273
194,196.0118329524994,272
195,197.01455855369568,272
196,198.01908612251282,271
197,199.0234842300415,272
198,200.02687883377075,271
199,201.03006529808044,271
200,202.03336548805237,273
201,203.0360541343689,272
202,204.039479970932,272
203,205.04212832450867,272
204,206.04510498046875,271
205,207.04825949668884,271
206,208.05017733573914,272
207,209.05305218696594,271
208,210.0554394721985,272
209,211.0585925579071,272
210,212.06076836585999,272
211,213.0643916130066,272
212,214.06643390655518,270
213,215.06962180137634,271
214,216.07338070869446,274
215,217.07619404792786,270
216,218.08009004592896,271
217,219.08210825920105,271
218,220.08546137809753,273
219,221.08944129943848,272
220,222.09306120872498,270
221,223.0951807498932,271
222,224.09796237945557,272
223,225.1008791923523,273
224,226.1037573814392,272
225,227.10632491111755,271
226,228.1088626384735,272
227,229.1112859249115,273
228,230.11418342590332,270
229,231.1172797679901,270
230,232.11976218223572,272
231,233.1222071647644,271
232,234.12480807304382,271
233,235.12786388397217,273
234,236.13056230545044,271
235,237.13363909721375,271
236,238.1367588043213,271
237,239.1392114162445,272
238,240.14188146591187,274
239,241.1447012424469,271
240,242.1654007434845,270
241,243.17019319534302,272
242,244.17377066612244,271
243,245.17693066596985,272
244,246.17908024787903,72
245,247.18238759040833,271
246,248.1850905418396,270
247,249.18715572357178,272
248,250.19037008285522,273
249,251.1931471824646,272
250,252.19531655311584,270
251,253.19748663902283,272
252,254.20098972320557,271
253,255.20317578315735,270
254,256.2054636478424,271
255,257.2084128856659,271
256,258.21098732948303,272
257,259.21391773223877,273
258,260.2165296077728,272
259,261.21848821640015,273
260,262.22147011756897,271
261,263.2246890068054,271
262,264.2269494533539,270
263,265.23020362854004,271
264,266.2331132888794,271
265,267.23643016815186,272
266,268.2391879558563,271
267,269.2413110733032,271
268,270.24402236938477,271
269,271.2464063167572,271
270,272.24890661239624,272
271,273.25104117393494,271
272,274.25395584106445,270
273,275.2565541267395,272
274,276.2591276168823,270
275,277.2623038291931,270
276,278.26501393318176,272
277,279.26780796051025,271
278,280.2710654735565,271
279,281.2730875015259,273
280,282.2762174606323,272
281,283.27936482429504,270
282,284.2821116447449,271
283,285.285521030426,271
284,286.28818678855896,270
285,287.2912483215332,270
286,288.2938883304596,272
287,289.2960979938507,271
288,290.2997179031372,272
289,291.3020169734955,271
290,292.3038492202759,271
291,293.30689096450806,271
292,294.31017899513245,272
293,295.3126163482666,271
294,296.3145875930786,272
295,297.3183927536011,271
296,298.32127833366394,269
297,299.32340264320374,271
298,300.3270733356476,271
299,301.33075761795044,270
300,302.3340780735016,271
301,303.337509393692,270
302,304.34016513824463,270
303,305.3428523540497,269
304,306.34530782699585,271
305,307.3474724292755,272
306,308.35033345222473,271
307,309.3527419567108,271
308,310.3553898334503,271
309,311.3587017059326,271
310,312.36118245124817,270
311,313.36415457725525,270
312,314.3674190044403,270
313,315.36990761756897,271
314,316.3720953464508,271
315,317.37513518333435,269
316,318.3779830932617,270
317,319.3806161880493,270
318,320.38649106025696,271
319,321.3905165195465,271
320,322.393718957901,270
321,323.39652276039124,271
322,324.3986773490906,271
323,325.4004762172699,271
