loop,time,pressure,mass
0,0.116241455078125,89,5.315
1,1.2496337890625,95,5.359
2,2.472599506378174,100,5.405
3,3.670369863510132,105,5.449
4,4.884538650512695,106,5.491
5,6.0875563621521,112,5.535
6,7.301422595977783,108,5.58
7,8.517553806304932,121,5.624
8,9.711433172225952,134,5.665
9,10.935476303100586,126,5.71
10,12.145321369171143,139,5.753
11,13.349570035934448,144,5.794
12,14.545551300048828,139,5.839
13,15.772497177124023,170,5.883
14,16.975489616394043,159,5.923
15,18.094326734542847,195,5.963
16,19.21733260154724,183,6.008
17,20.44236707687378,195,6.049
18,21.65139603614807,208,6.092
19,22.856436014175415,204,6.135
20,24.071369409561157,209,6.179
21,25.283417224884033,197,6.22
22,26.47344446182251,233,6.262
23,27.683380842208862,227,6.302
24,28.80334782600403,228,6.343
25,29.922353744506836,218,6.379
26,31.042335987091064,232,6.423
27,32.254305601119995,254,6.466
28,33.46537494659424,243,6.509
29,34.66936469078064,245,6.55
30,35.8942973613739,253,6.592
31,37.100425004959106,254,6.631
32,38.236369371414185,265,6.675
33,39.455418825149536,294,6.716
34,40.6643545627594,279,6.756
35,41.78236222267151,284,6.943
36,42.9163453578949,282,6.829
37,44.04032516479492,284,6.879
38,45.184309244155884,304,6.92
39,46.393346071243286,302,6.961
40,47.51328420639038,321,7.003
41,48.637261390686035,322,7.042
42,49.76231145858765,322,7.337
43,50.89026999473572,314,7.532
44,52.03427839279175,342,7.207
45,53.16637396812439,337,7.195
46,54.385414600372314,328,8.107
47,55.52039074897766,361,7.277
48,56.63939070701599,365,7.645
49,57.78437566757202,363,7.453
50,58.994455337524414,378,7.397
51,60.12137055397034,386,7.617
52,61.250328063964844,383,7.641
53,62.398290157318115,376,8.054
54,63.626307010650635,392,7.775
55,64.84015703201294,396,7.739
56,65.9591875076294,401,7.637
57,67.08517169952393,410,7.674
58,68.21113777160645,409,7.716
59,69.43916296958923,427,7.759
60,70.65514159202576,416,7.801
61,71.8623354434967,439,7.841
64,74.98332190513611,445,7.948
65,76.1343002319336,463,7.991
66,77.33321166038513,479,8.03
67,78.46128392219543,452,8.065
68,79.58417105674744,482,8.104
70,81.708651304245,478,8.18
71,82.88420176506042,480,8.219
72,84.0181291103363,509,8.261
73,85.2362220287323,504,8.303
74,86.4582371711731,510,8.344
75,87.67096495628357,508,8.384
76,88.81314468383789,524,8.421
77,90.02417325973511,524,8.46
78,91.15923810005188,530,8.499
79,92.29105830192566,536,8.537
80,93.43119978904724,539,8.577
81,94.55104780197144,546,8.614
82,95.70011258125305,549,8.653
83,96.82226490974426,555,8.69
84,97.95913791656494,545,8.736
85,99.09216713905334,540,8.801
86,100.21726274490356,549,8.8
87,101.41919779777527,548,8.791
88,102.57811450958252,537,8.674
89,103.71906208992004,547,8.679
90,104.92899751663208,548,8.684
91,106.07306790351868,550,8.684
92,107.22006368637085,547,8.684
93,108.36317992210388,548,8.684
94,109.5001630783081,548,8.684
95,110.6591567993164,546,8.755
96,111.85493898391724,546,8.772
97,113.06009531021118,549,8.857
98,114.1890275478363,549,8.82
99,115.31410765647888,548,8.831
100,116.45897912979126,549,8.911
101,117.67215657234192,551,8.915
102,118.80303120613098,550,8.984
103,119.9490864276886,548,9.06
104,121.16606998443604,551,8.911
105,122.31411266326904,552,8.694
106,123.51612210273743,551,8.693
107,124.68003606796265,550,8.693
108,125.82706713676453,553,8.693
109,126.98405504226685,1,8.693
110,128.13010334968567,551,8.693
111,129.27205562591553,553,8.693
112,130.41104817390442,552,8.693
113,131.55404019355774,552,8.693
114,132.70204710960388,554,8.694
115,133.8440637588501,553,8.694
116,134.9870147705078,551,8.694
117,136.12694120407104,551,8.694
118,137.27100086212158,540,8.693
119,138.4321346282959,501,8.693
120,139.61098289489746,497,8.689
121,140.7922248840332,493,8.686
122,141.92893719673157,488,8.684
123,143.08095383644104,489,8.683
124,144.2048270702362,544,8.678
125,145.37577104568481,544,8.676
126,146.51090288162231,543,8.676
128,148.66321969032288,549,8.673
129,149.8118839263916,550,8.671
130,150.94886207580566,547,8.669
131,152.07283902168274,549,8.667
132,153.21080994606018,548,8.666
133,154.3487617969513,547,8.665
134,155.4868938922882,547,8.665
135,156.68188166618347,546,8.664
136,157.86991167068481,547,8.663
137,158.9948914051056,547,8.662
138,160.13273096084595,547,8.661
139,161.2838215827942,548,8.66
140,162.4179151058197,545,8.659
141,163.5497887134552,546,8.659
142,164.68384385108948,545,8.657
143,165.82279920578003,546,8.656
144,166.9598937034607,546,8.655
145,168.11097288131714,545,8.654
146,169.24992847442627,546,8.653
147,170.37378215789795,545,8.651
148,171.5108425617218,547,8.65
149,172.64962339401245,544,8.649
150,173.78668022155762,544,8.648
151,174.93883275985718,545,8.647
152,176.07678723335266,544,8.646
153,177.2137680053711,546,8.645
154,178.33764576911926,543,8.644
155,179.4756088256836,544,8.643
156,180.61375284194946,544,8.642
157,181.75161290168762,544,8.641
158,182.88880395889282,546,8.64
159,184.04067873954773,544,8.639
160,185.16485929489136,545,8.638
161,186.3028495311737,545,8.637
162,187.4407787322998,544,8.635
163,188.59380960464478,543,8.635
164,189.73077964782715,544,8.634
165,190.86780667304993,543,8.633
166,191.99181365966797,544,8.632
167,193.1298258304596,542,8.631
168,194.26776218414307,543,8.631
169,195.42082476615906,542,8.63
170,196.56781244277954,544,8.629
171,197.70081663131714,542,8.628
172,198.8337516784668,543,8.627
173,199.95779538154602,543,8.625
174,201.0947937965393,541,8.625
175,202.2470464706421,544,8.624
176,203.36973667144775,542,8.623
177,204.5217626094818,542,8.623
178,205.66075539588928,542,8.622
179,206.8077027797699,541,8.621
180,207.9277844429016,542,8.62
181,209.0607008934021,542,8.62
182,210.19774079322815,42,8.619
183,211.34972763061523,541,8.618
184,212.48769807815552,541,8.617
185,213.611430644989,541,8.616
186,214.76172375679016,541,8.615
187,215.90652465820312,542,8.614
189,218.02604794502258,541,8.613
190,219.14763736724854,540,8.612
191,220.3566017150879,540,8.612
192,221.48570489883423,541,8.611
193,222.61967778205872,540,8.61
194,223.76961255073547,540,8.61
195,224.96456456184387,540,8.609
196,226.1625533103943,540,8.608
197,227.28345251083374,540,8.607
198,228.419593334198,541,8.607
199,229.5515832901001,541,8.606
200,230.71446752548218,540,8.605
201,231.86147165298462,540,8.605
202,233.08757662773132,41,8.604
203,234.23149394989014,540,8.603
204,235.41941571235657,540,8.602
205,236.5574815273285,542,8.602
206,237.67744731903076,539,8.601
207,238.83450984954834,542,8.601
208,239.9955348968506,540,8.601
209,241.14641642570496,540,8.6
210,242.28152585029602,540,8.6
211,243.43052339553833,540,8.598
213,245.63198709487915,541,8.598
214,246.79340600967407,540,8.597
215,247.93650150299072,540,8.596
216,249.07347869873047,539,8.595
217,250.22642135620117,540,8.595
218,251.44338703155518,540,8.595
219,252.6074402332306,539,8.594
220,253.73335099220276,540,8.594
221,254.88030362129211,539,8.593
222,256.00934505462646,539,8.592
223,257.14746284484863,539,8.592
224,258.27557253837585,541,8.592
225,259.4264063835144,540,8.591
226,260.5474741458893,540,8.59
227,261.6975066661835,541,8.59
228,262.87149715423584,540,8.59
229,264.0185251235962,542,8.589
230,265.1935257911682,541,8.588
231,266.38650703430176,542,8.588
232,267.534551858902,543,8.587
233,268.67751693725586,542,8.587
234,269.88245153427124,545,8.587
235,271.04449105262756,544,8.586
236,272.2103352546692,545,8.585
237,273.34749460220337,546,8.584
238,274.53036403656006,547,8.584
239,275.67025566101074,550,8.584
240,276.8284504413605,550,8.584
241,277.95631313323975,49,8.583
242,279.1023705005646,548,8.583
243,280.245414018631,548,8.583
244,281.39032888412476,550,8.582
245,282.52936029434204,547,8.582
246,283.6823103427887,548,8.581
247,284.8682453632355,548,8.581
248,286.0152485370636,548,8.58
249,287.159298658371,547,8.58
250,288.2891948223114,548,8.58
