loop,time,pressure,mass
313,436.23864579200745,35,3.831
314,437.3685920238495,32,3.811
315,438.50157260894775,29,3.788
316,439.63557839393616,26,3.763
317,440.8376090526581,23,3.74
318,441.96856784820557,22,3.717
319,443.1135199069977,19,3.692
320,444.33956599235535,18,3.67
321,445.5445816516876,16,3.649
322,446.682550907135,15,3.625
323,447.8826048374176,15,3.601
324,449.0294771194458,14,3.579
325,450.2304627895355,12,3.557
326,451.3745722770691,12,3.535
327,452.57637214660645,11,3.513
328,453.703298330307,11,3.489
329,454.91260170936584,12,3.469
330,456.0406436920166,11,3.447
331,457.1875464916229,11,3.424
332,458.39448952674866,11,3.401
333,459.6105270385742,12,3.38
334,460.74748516082764,12,3.357
335,461.9775161743164,11,3.335
336,463.19146633148193,11,3.314
337,464.403528213501,11,3.292
338,465.6155114173889,11,3.269
339,466.82146286964417,11,3.249
340,467.95448207855225,11,3.231
342,470.08388566970825,11,3.194
343,471.242470741272,11,3.172
344,472.44946455955505,11,3.15
345,473.66143107414246,11,3.131
346,474.79242753982544,11,3.11
347,475.9124252796173,11,3.089
348,477.13145661354065,11,3.069
349,478.3374352455139,12,3.049
350,479.46140480041504,11,3.032
351,480.5842561721802,11,3.014
352,481.7172682285309,12,2.992
353,482.9254240989685,11,2.972
354,484.0703761577606,11,2.955
355,485.2463548183441,11,2.935
356,486.364444732666,11,2.917
357,487.5024197101593,11,2.898
358,488.70038175582886,11,2.881
359,489.8212604522705,11,2.862
360,490.9394075870514,11,2.843
361,492.07337713241577,11,2.825
362,493.3003041744232,11,2.805
363,494.50427317619324,11,2.787
364,495.72125792503357,12,2.767
365,496.9172077178955,11,2.75
366,498.06115460395813,11,2.733
367,499.2503089904785,11,2.714
368,500.4623384475708,11,2.696
369,501.6493637561798,11,2.677
371,503.8538062572479,11,2.646
372,505.0141866207123,12,2.626
373,506.2183153629303,11,2.61
374,507.4111602306366,11,2.593
375,508.61420011520386,11,2.576
376,509.8112416267395,11,2.56
377,510.946307182312,11,2.542
378,512.14928150177,11,2.524
379,513.3402583599091,11,2.509
380,514.5423126220703,10,2.491
381,515.7482624053955,11,2.474
382,516.9592263698578,11,2.458
383,518.1681158542633,11,2.443
384,519.3472530841827,11,2.424
385,520.549215555191,11,2.409
386,521.7521300315857,11,2.393
387,522.975243806839,10,2.377
388,524.1840641498566,11,2.363
389,525.3511714935303,11,2.345
390,526.5620865821838,11,2.33
391,527.7592244148254,11,2.315
392,528.9342241287231,11,2.3
393,530.1332201957703,11,0.6
394,531.3541991710663,11,1.517
395,532.5611464977264,11,1.881
396,533.682187795639,12,2.106
398,535.8205735683441,1,2.009
399,536.9751813411713,11,2.057
400,538.0982022285461,11,2.045
401,539.2231652736664,11,1.946
402,540.3431313037872,11,1.244
403,541.4841978549957,11,2.044
404,542.7011525630951,11,2.047
405,543.8901391029358,12,2.058
406,545.0971291065216,12,2.055
407,546.2681336402893,11,2.18
408,547.4570741653442,11,2.187
409,548.6571362018585,11,2.172
410,549.8638949394226,11,2.171
411,551.0410962104797,11,2.167
412,552.2200787067413,11,2.176
413,553.4140915870667,11,2.176
414,554.60706615448,11,2.176
415,555.7399270534515,11,2.176
416,556.8780496120453,11,2.187
417,558.072998046875,12,2.426
418,559.1950690746307,11,2.654
419,560.4040575027466,11,2.396
420,561.5250725746155,12,2.592
421,562.6450161933899,11,2.695
422,563.7651014328003,11,2.539
423,564.9099197387695,11,2.602
424,566.1230216026306,11,2.657
425,567.2490091323853,11,2.71
426,568.3830623626709,11,2.766
427,569.5120558738708,11,2.823
428,570.6439070701599,11,2.879
429,571.790985584259,11,2.936
430,572.9130580425262,11,2.992
431,574.0598406791687,11,3.049
432,575.1809577941895,11,3.105
433,576.3290092945099,11,3.165
434,577.5609135627747,11,3.225
435,578.7759659290314,11,3.283
436,579.9179768562317,11,3.343
437,581.1308705806732,11,3.399
438,582.2609121799469,11,3.454
439,583.389885187149,11,3.511
440,584.5178813934326,73,3.565
441,585.6427628993988,19,3.627
442,586.7679033279419,21,3.674
443,587.8939402103424,26,3.726
444,589.021879196167,33,3.748
445,590.2338857650757,6,3.785
446,591.3539133071899,51,3.936
