loop,time,pressure
0,0.10244488716125488,291
1,2.4870030879974365,292
2,3.4898006916046143,293
3,4.493465185165405,290
4,5.497102737426758,291
5,6.500777244567871,291
8,9.506680011749268,292
10,11.512163162231445,90
11,12.515084743499756,90
12,13.518476963043213,91
13,14.52151107788086,1
14,15.524007558822632,0
15,16.52687692642212,0
16,17.530842542648315,0
17,18.533238887786865,290
18,19.536083936691284,289
19,20.538572549819946,292
20,21.541271924972534,292
21,22.544727325439453,280
22,23.548364400863647,264
23,24.55097198486328,81
24,25.553273677825928,278
25,26.55779266357422,96
26,27.56043267250061,1
27,28.563635110855103,8
28,29.565810441970825,280
29,30.5688259601593,283
30,31.571320056915283,285
31,32.57331824302673,282
32,33.57527804374695,284
33,34.578468799591064,280
34,35.58113145828247,281
35,36.583616971969604,280
36,37.587037801742554,278
37,38.59011268615723,279
38,39.593520641326904,279
39,40.59565472602844,279
40,41.59823989868164,277
41,42.60067319869995,278
42,43.60275316238403,275
43,44.60609436035156,278
44,45.60936450958252,275
45,46.61177039146423,277
46,47.614213705062866,272
47,48.61680364608765,275
48,49.61921143531799,273
49,50.62259483337402,271
50,51.626201152801514,272
51,52.62887263298035,272
52,53.63211178779602,271
53,54.63533425331116,270
54,55.638012647628784,272
55,56.64026236534119,271
56,57.64367079734802,269
57,58.64674401283264,268
58,59.6490523815155,269
59,60.65209221839905,266
60,61.65404391288757,268
61,62.656564474105835,269
62,63.659833908081055,268
63,64.66305637359619,267
64,65.66629695892334,269
65,66.66886067390442,267
66,67.67263579368591,267
67,68.67526030540466,267
68,69.67771863937378,265
69,70.68019795417786,264
70,71.68287539482117,265
71,72.68698811531067,266
72,73.6895399093628,265
73,74.69319891929626,263
74,75.69660925865173,264
75,76.69927549362183,265
76,77.70213532447815,262
77,78.70462369918823,263
78,79.70750403404236,265
79,80.70970463752747,261
80,81.71275663375854,261
81,82.7144672870636,264
82,83.71766018867493,263
83,84.72081971168518,263
84,85.72299027442932,263
85,86.72541117668152,263
86,87.72860312461853,261
87,88.73152232170105,259
88,89.73385882377625,259
89,90.73628997802734,261
90,91.73866939544678,260
91,92.74217009544373,257
92,93.74556398391724,260
93,94.74937796592712,259
94,95.75232648849487,259
95,96.75523805618286,262
96,97.75819706916809,260
97,98.76080322265625,260
98,99.76333165168762,259
99,100.76579022407532,260
100,101.76840376853943,263
101,102.7707211971283,261
102,103.77378177642822,259
103,104.77646732330322,258
104,105.77913928031921,259
105,106.78109550476074,260
106,107.7837426662445,260
107,108.78647327423096,257
108,109.78907251358032,258
109,110.79255318641663,259
110,111.79506325721741,261
111,112.79819583892822,261
112,113.79997396469116,259
113,114.80338788032532,259
114,115.8061842918396,261
115,116.80902433395386,260
116,117.81203103065491,260
117,118.81470489501953,260
118,119.81732106208801,259
119,120.82015681266785,261
120,121.82349705696106,259
121,122.82541513442993,260
122,123.82895803451538,260
123,124.83120155334473,259
124,125.83534860610962,260
125,126.83726668357849,259
126,127.83945560455322,258
127,128.84205555915833,259
128,129.84479808807373,259
129,130.8477873802185,260
130,131.85094380378723,259
131,132.8533399105072,259
132,133.85541605949402,259
133,134.85758662223816,258
134,135.86040210723877,257
135,136.86315441131592,259
136,137.86642599105835,258
137,138.86930751800537,259
138,139.8728950023651,259
139,140.8753547668457,257
140,141.8782594203949,256
141,142.88062381744385,259
142,143.88306188583374,257
143,144.88490748405457,257
144,145.88696789741516,259
145,146.8902406692505,259
146,147.89351534843445,257
147,148.89619827270508,258
148,149.89823746681213,258
149,150.9011104106903,258
150,151.90345215797424,258
151,152.90628457069397,259
152,153.9098722934723,258
153,154.91330695152283,259
